port_geo_id2,city,state,Engagement,Reliance,year,Engagement_Rank,Reliance_Rank,PACFIN_YEAR,PRIMARY_LATITUDE,PRIMARY_LONGITUDE,REGION,top_5_e,top_5_r
607260,BODEGA BAY,CA,-0.201626423,0.736628671,2022,Low,Medium High,2022,38.3202278,-123.0324159,CCA,NA,Top 5 Reliance Community
611250,CARMEL-BY-THE-SEA,CA,0.276215148,0.248848646,2022,Medium,Medium,2022,36.5529678,-121.921963,CCA,NA,Top 5 Reliance Community
607162,BLUE LAKE,CA,-0.289839371,0.266050734,2019,Low,Medium,2019,40.8813502,-123.992871,NCA,NA,Top 5 Reliance Community
607162,BLUE LAKE,CA,-0.291670268,0.310441922,2020,Low,Medium,2020,40.8813502,-123.992871,NCA,NA,Top 5 Reliance Community
672380,SMITH RIVER,CA,-0.381692502,-0.010345182,2020,Low,Low,2020,41.9249593,-124.1493195,NCA,NA,Top 5 Reliance Community
607162,BLUE LAKE,CA,-0.289543468,0.320342085,2021,Low,Medium,2021,40.8813502,-123.992871,NCA,NA,Top 5 Reliance Community
672380,SMITH RIVER,CA,-0.375705277,-0.057958455,2021,Low,Low,2021,41.9249593,-124.1493195,NCA,NA,Top 5 Reliance Community
607162,BLUE LAKE,CA,-0.287490874,0.576748814,2022,Low,Medium High,2022,40.8813502,-123.992871,NCA,NA,Top 5 Reliance Community
617022,CRESCENT CITY,CA,-0.003815921,0.170377756,2022,Low,Medium,2022,41.7543684,-124.1993251,NCA,NA,Top 5 Reliance Community
672380,SMITH RIVER,CA,-0.373355325,-0.01215653,2022,Low,Low,2022,41.9249593,-124.1493195,NCA,NA,Top 5 Reliance Community
4183050,WINCHESTER BAY,OR,0.272935704,9.218482093,2019,Medium,High,2019,43.6717917,-124.1857563,OR,NA,Top 5 Reliance Community
4114200,CLOVERDALE,OR,-0.243569377,3.58344937,2019,Low,High,2019,45.2006077,-123.8841645,OR,NA,Top 5 Reliance Community
4151700,NEHALEM,OR,-0.058489398,3.5724919490000002,2019,Low,High,2019,45.7195283,-123.8940231,OR,NA,Top 5 Reliance Community
4133100,HEBO,OR,-0.243569377,3.476584414,2019,Low,High,2019,45.2260038,-123.8586284,OR,NA,Top 5 Reliance Community
4128000,GARIBALDI,OR,0.08536273,2.820274439,2019,Medium,High,2019,45.5607306,-123.9111336,OR,NA,Top 5 Reliance Community
4114200,CLOVERDALE,OR,-0.156636916,7.378188653,2020,Low,High,2020,45.2006077,-123.8841645,OR,NA,Top 5 Reliance Community
4183050,WINCHESTER BAY,OR,0.799958561,5.878033699,2020,Medium High,High,2020,43.6717917,-124.1857563,OR,NA,Top 5 Reliance Community
4133100,HEBO,OR,-0.246659151,5.451612538,2020,Low,High,2020,45.2260038,-123.8586284,OR,NA,Top 5 Reliance Community
4151700,NEHALEM,OR,-0.021603565,4.29882519,2020,Low,High,2020,45.7195283,-123.8940231,OR,NA,Top 5 Reliance Community
4128000,GARIBALDI,OR,0.084548989,3.938193964,2020,Medium,High,2020,45.5607306,-123.9111336,OR,NA,Top 5 Reliance Community
4114200,CLOVERDALE,OR,-0.203381658,9.144897844,2021,Low,High,2021,45.2006077,-123.8841645,OR,NA,Top 5 Reliance Community
4183050,WINCHESTER BAY,OR,0.264767111,5.494680094,2021,Medium,High,2021,43.6717917,-124.1857563,OR,NA,Top 5 Reliance Community
4133100,HEBO,OR,-0.246462563,5.21928219,2021,Low,High,2021,45.2260038,-123.8586284,OR,NA,Top 5 Reliance Community
4128000,GARIBALDI,OR,0.069326434,4.372427362,2021,Medium,High,2021,45.5607306,-123.9111336,OR,NA,Top 5 Reliance Community
4151700,NEHALEM,OR,-0.074138943,4.189290889,2021,Low,High,2021,45.7195283,-123.8940231,OR,NA,Top 5 Reliance Community
4183050,WINCHESTER BAY,OR,0.319147373,8.272150562,2022,Medium,High,2022,43.6717917,-124.1857563,OR,NA,Top 5 Reliance Community
