"year","region","mtons","mean_bio","stdev","n","sterr","q50_bio","q25_bio","q75_bio","species"
2013,"WA",33635.8709021964,2989.85519130635,3813.1580846879,11250,35.9507991922549,753.736854523933,0.380229605525723,5664.59610554261,"petrale sole"
2014,"CA",86711.777949513,1858.0564401627,3931.39395273728,46668,18.198557730303,22.0482768758085,0.105262170457653,1644.14677432154,"petrale sole"
2014,"OR",56438.8290884752,3107.86503791163,3427.77820871487,18160,25.436349956837,1877.54648394521,2.65864834015884,5625.68270421252,"petrale sole"
2014,"WA",36373.9180454707,3233.23715959739,4106.8148809392,11250,38.7194220185324,847.573619707929,0.525301700739074,6152.42169891113,"petrale sole"
2015,"CA",76888.6508754121,1647.566873991,3539.02724353593,46668,16.3822787476591,20.403872256593,0.0961918723043802,1465.69763472502,"petrale sole"
2015,"OR",59830.4492321441,3294.62826168194,3578.16166394569,18160,26.5522932769865,1994.62100168968,2.87358955141878,6003.96383941396,"petrale sole"
2015,"WA",30107.5377008998,2676.22557341331,3313.22345628112,11250,31.2373703136361,760.17734112393,0.478167484962072,5135.03261769551,"petrale sole"
2016,"CA",81172.7305986566,1739.36595951523,3427.54946559446,46668,15.8662442820465,17.9467235193993,0.080356134159766,1631.96613307873,"petrale sole"
2016,"OR",70338.6648632331,3873.27449687407,4207.52172405943,18160,31.2225554010668,2363.07378421716,2.9269277449992,7139.36077519654,"petrale sole"
2016,"WA",32900.1018377008,2924.45349668451,3626.77153319022,11250,34.1935299324419,752.7185388363,0.39313934855677,5633.40204489135,"petrale sole"
2017,"CA",97957.3046966972,2099.02512849698,3977.74840974614,46668,18.4131341050123,26.7791818412041,0.119349883743551,2220.69792755503,"petrale sole"
2017,"OR",56018.1836983642,3084.70174550464,3358.19031921213,18160,24.9199624304652,1856.78830332874,2.48661283978486,5697.14697271717,"petrale sole"
2017,"WA",39094.752906973,3475.08914728649,4638.86891669723,11250,43.7356755737614,769.872953583943,0.396726988730527,6354.24418147987,"petrale sole"
2018,"CA",64481.4905246644,1381.70674819286,2616.99589700271,46668,12.1141639540881,16.0649791686121,0.0704067858553946,1453.98101856891,"petrale sole"
2018,"OR",39800.7585259514,2191.67172499732,2425.01974018576,18160,17.9952281062925,1232.39162871378,1.26511161302006,4085.05695603023,"petrale sole"
2018,"WA",29783.6143923315,2647.43239042947,3636.85351862255,11250,34.2885838026688,527.621570448427,0.247272231499462,4740.1027711869,"petrale sole"
2019,"CA",61314.9182788779,1313.8535673026,2558.72500175125,46668,11.8444259771825,12.908318570631,0.0594313668851246,1279.49605539628,"petrale sole"
2019,"OR",41558.8599930959,2288.48347979603,2589.92614842995,18160,19.2189412098883,1372.46555748417,1.59583572804086,4125.46842705094,"petrale sole"
2019,"WA",31743.3616500127,2821.63214666779,3621.23523866217,11250,34.1413332470628,693.178497579223,0.372503880610881,5344.52382107818,"petrale sole"
2021,"CA",74138.3757776715,1588.63409140464,3070.15646274753,46668,14.2118597881731,15.4922882495576,0.0725568441612975,1548.86831263323,"petrale sole"
2021,"OR",49674.9652581765,2735.40557589078,3015.0742560038,18160,22.3738174560354,1605.59784800873,1.95071781200535,5064.83414491918,"petrale sole"
2021,"WA",39547.9579043668,3515.37403594372,4733.88066979003,11250,44.631454972486,774.233076445269,0.493769805464281,6347.26461101336,"petrale sole"
2022,"CA",66576.3298255611,1426.59487926547,2677.70611039962,46668,12.395193618529,19.0260806109572,0.0866570271405291,1647.14027023786,"petrale sole"
2022,"OR",60774.479405778,3346.61230208029,3743.76110808359,18160,27.7811491589219,2037.35822031261,2.24432882954352,6084.92858050034,"petrale sole"
2022,"WA",34320.9784626641,3050.7536411257,3879.57164541018,11250,36.5769522475812,694.616171078498,0.338365352770573,5864.38645221391,"petrale sole"
2023,"CA",73118.7384259439,1566.78534383183,3046.18918947774,46668,14.1009144564455,14.973229033225,0.0703991770392075,1552.95496502349,"petrale sole"
2023,"OR",46329.6788527616,2551.1937694252,2920.41938010284,18160,21.6714165415257,1506.0455563302,1.69013086224659,4560.6980144322,"petrale sole"
2023,"WA",49209.9641470477,4374.21903529313,6003.45341799937,11250,56.6011016320654,925.95793882521,0.555336510690387,7648.41539256685,"petrale sole"
2024,"CA",60723.9641270711,1301.19062584793,2511.15900416918,46668,11.6242413395188,13.539150257967,0.0595089042188411,1328.18991981691,"petrale sole"
2024,"OR",42110.0057211973,2318.83291416284,2548.80370795632,18160,18.9137858809037,1397.94310414425,1.54226141310534,4299.98183201465,"petrale sole"
2024,"WA",36392.2531904293,3234.86695026038,4524.61887932436,11250,42.658515891399,662.784064886725,0.435107359397694,5579.12124249899,"petrale sole"
2003,"Coastwide",62891.1741435948,826.667027834523,1333.11744219124,76078,4.83324563247767,42.2882272578872,0.055564477431066,1385.8331951953,"petrale sole"
2004,"Coastwide",78897.9297324718,1037.06629685943,1718.55644646637,76078,6.23066293799069,55.5281308065743,0.0712813993355449,1670.43211155189,"petrale sole"
2005,"Coastwide",79010.8321391298,1038.55033175333,1760.38495574459,76078,6.38231308777022,47.3699233570623,0.0599984973413908,1665.60271693233,"petrale sole"
2006,"Coastwide",72923.3254337118,958.533681665025,1601.76765924748,76078,5.80724270667167,44.1087586848971,0.0601116509612541,1521.00807149031,"petrale sole"
2007,"Coastwide",67448.905124356,886.575687115277,1495.21913786605,76078,5.42094877688309,38.8642167606847,0.0543189248658817,1413.51611231437,"petrale sole"
2008,"Coastwide",57134.1212020455,750.993995662944,1207.34652134252,76078,4.37726048469833,32.6108437839502,0.0444755918296698,1258.87756905181,"petrale sole"
2009,"Coastwide",59801.3744477599,786.053451033938,1340.90650214056,76078,4.86148503494117,35.2299557297517,0.0559045942645513,1236.13336334019,"petrale sole"
2010,"Coastwide",80208.0409291358,1054.28692827277,1689.41782332635,76078,6.12502024022776,58.6853544979978,0.0798280760346344,1713.23198529928,"petrale sole"
2011,"Coastwide",102601.377259437,1348.63399746888,2177.59674179586,76078,7.89492328919105,78.3582976399663,0.0934513572120112,2258.7978620817,"petrale sole"
2012,"Coastwide",124965.18707761,1642.59295824825,2762.64408950356,76078,10.0160248880517,78.9139296131659,0.108082424451659,2644.75338577203,"petrale sole"
2013,"Coastwide",170631.637823116,2242.85125559447,3593.05712848496,76078,13.0267050177875,117.413568096094,0.130219828634513,3761.95087977842,"petrale sole"
2014,"Coastwide",179524.525083459,2359.74296226845,3896.16892160055,76078,14.1256432687344,137.606349892485,0.174450206652472,3850.0459987506,"petrale sole"
2015,"Coastwide",166826.637808456,2192.8367965569,3587.31053256566,76078,13.0058706120933,133.953076562318,0.159097230729453,3569.54918196927,"petrale sole"
2016,"Coastwide",184411.49729959,2423.97930150097,3768.68409293623,76078,13.6634443117271,130.043816095197,0.134857402115656,4174.32451296024,"petrale sole"
2017,"Coastwide",193070.241302034,2537.79333449926,3987.34621175731,76078,14.4562084728824,153.388449812594,0.192381933462164,4294.7403403672,"petrale sole"
2018,"Coastwide",134065.863442947,1762.2159289538,2794.50227301739,76078,10.1315274097754,96.4506252882592,0.111293093171533,2959.35920667359,"petrale sole"
2019,"Coastwide",134617.139921986,1769.4621299454,2812.73958499199,76078,10.1976471721157,89.2759139977702,0.102046528810065,2974.99697352162,"petrale sole"
2021,"Coastwide",163361.298940215,2147.28698099602,3437.47230992701,76078,12.4626289499363,105.467102131965,0.123954298830154,3633.40478982327,"petrale sole"
2022,"Coastwide",161671.787694003,2125.07936189179,3278.93339078693,76078,11.8878427276122,115.473372856164,0.140377061461802,3590.82973023042,"petrale sole"
2023,"Coastwide",168658.381425753,2216.9139754693,3745.82626962168,76078,13.5805727872788,102.382509126997,0.119293734221605,3518.73514880772,"petrale sole"
2024,"Coastwide",139226.223038698,1830.04578246928,2994.38254079959,76078,10.8561975706345,93.1546359391371,0.101240869989581,3005.54096763841,"petrale sole"
2003,"CA",4715.16488084828,101.036360693586,462.368296590277,46668,2.14031873664082,0.00724207118589267,8.91866324512076e-07,0.738668637424442,"arrowtooth flounder"
2003,"OR",25881.7912146101,1425.20876732434,2350.3455379214,18160,17.4410968218603,386.847739356408,4.68765342671943,1870.39384151195,"arrowtooth flounder"
2003,"WA",43780.8655773013,3891.63249576012,7566.19672005407,11250,71.3347867805553,186.694406924348,0.0572559281145036,4394.61546926835,"arrowtooth flounder"
2004,"CA",6607.48998658785,141.585025854715,653.787586070193,46668,3.02640520677652,0.00841476664982203,1.14812047320283e-06,0.848491743856374,"arrowtooth flounder"
2004,"OR",25410.9110215907,1399.27924127702,2113.40033563414,18160,15.682808881687,410.612490387879,5.45558083703556,2058.62894686869,"arrowtooth flounder"
2004,"WA",34428.8823548565,3060.34509820947,6291.82737937288,11250,59.3199174134633,247.847151399681,0.0997014845300855,4055.53986059103,"arrowtooth flounder"
2005,"CA",5696.41274015873,122.062499789122,611.669354779212,46668,2.83143846651548,0.00772154789264628,9.82621907331049e-07,0.731386070907834,"arrowtooth flounder"
2005,"OR",32957.1054006203,1814.81857932931,3033.14752932983,18160,22.5079329317735,471.875770928881,4.31068291329767,2356.56847909797,"arrowtooth flounder"
2005,"WA",54923.0392613364,4882.04793434101,9236.30361111287,11250,87.0807055535427,252.152560491837,0.0774830588058319,5546.66793105143,"arrowtooth flounder"
2006,"CA",4627.98170163033,99.1682030862761,474.978245473538,46668,2.19869062342881,0.007352735166235,8.98292441153963e-07,0.613318819674632,"arrowtooth flounder"
2006,"OR",25316.1136679806,1394.05912268615,2281.425714909,18160,16.9296667845698,325.59840479322,2.33484379502492,1933.58689399997,"arrowtooth flounder"
2006,"WA",33273.5133748769,2957.64563332239,5854.45504785679,11250,55.1963315265513,172.847829098103,0.0631105442719477,3664.45310411379,"arrowtooth flounder"
2007,"CA",4139.24524816022,88.6955783011961,409.707402822952,46668,1.8965496494226,0.00710902477012129,8.59113958560568e-07,0.628339138975072,"arrowtooth flounder"
2007,"OR",27599.4147192461,1519.79155942985,2523.11249961149,18160,18.723140358795,338.739329678557,3.02817136981386,2036.3985443648,"arrowtooth flounder"
2007,"WA",37359.7252304913,3320.86446493256,6792.39269559193,11250,64.0392924738003,222.829256970509,0.0759666416617545,4227.94407036572,"arrowtooth flounder"
2008,"CA",5360.23682011446,114.858935889999,554.132539926057,46668,2.56509857300421,0.00777066730165217,9.92530852344933e-07,0.818640187889528,"arrowtooth flounder"
2008,"OR",33783.1347373462,1860.30477628558,2953.90532373515,18160,21.9199040833103,514.645962697177,6.85232838240651,2556.55658893425,"arrowtooth flounder"
2008,"WA",45420.3001259679,4037.36001119715,7712.25680428745,11250,72.71185446085,383.823583571791,0.147381341893709,5144.88396183277,"arrowtooth flounder"
2009,"CA",5764.75320066422,123.526896388622,598.26337795925,46668,2.76938173904879,0.0107336081183676,1.53299566327526e-06,1.57087518655058,"arrowtooth flounder"
2009,"OR",34900.4355654002,1921.83015227975,3093.20209219237,18160,22.9535769566969,430.590737202245,3.39744299971825,2663.69896366453,"arrowtooth flounder"
2009,"WA",49438.5285420208,4394.53587040185,9579.7981129019,11250,90.319202773747,261.178460571889,0.0862954347120849,4825.27613977293,"arrowtooth flounder"
2010,"CA",8946.6831176674,191.709160831135,870.351913970403,46668,4.02888892400159,0.00894659493475492,1.32351858314461e-06,1.35092386272657,"arrowtooth flounder"
2010,"OR",32914.5477044864,1812.47509385938,2694.66975125111,18160,19.9962070581643,574.026033196278,7.74643654194791,2599.08768954053,"arrowtooth flounder"
2010,"WA",63192.3988041888,5617.10211592789,11181.9795186781,11250,105.424713929951,362.039847604835,0.150454728034566,5610.68884519154,"arrowtooth flounder"
2011,"CA",10116.8669940642,216.783813192428,922.47518220188,46668,4.27016932413604,0.00954618860659126,1.56721872725829e-06,1.79669026718234,"arrowtooth flounder"
2011,"OR",42361.193016881,2332.6648137049,3928.40755713808,18160,29.1513462400797,608.442692932435,6.59515657150787,3091.75571676221,"arrowtooth flounder"
2011,"WA",45339.26770427,4030.15712926844,9163.94490673029,11250,86.3985011462522,191.568246276444,0.0661725443447374,4771.80325975253,"arrowtooth flounder"
2012,"CA",11681.5810346425,250.312441815431,1010.37016611926,46668,4.67703822566417,0.00941085106699133,1.55338866446414e-06,1.62757654610135,"arrowtooth flounder"
2012,"OR",35022.8863864689,1928.57303890247,3187.04362333883,18160,23.6499423226526,423.264977922998,4.21729372300514,2617.98407641889,"arrowtooth flounder"
2012,"WA",43406.807063694,3858.38285010614,8170.08259871755,11250,77.0282774454319,147.682786092071,0.0456603996575026,3712.12479448447,"arrowtooth flounder"
2013,"CA",18751.4446583739,401.805191102551,1593.76062820364,46668,7.37757272594203,0.00987751143252511,1.71560975680143e-06,2.38673565673055,"arrowtooth flounder"
2013,"OR",34159.1551694548,1881.01074721667,3113.87513415063,18160,23.1069844112941,385.2957510711,3.41981381591238,2515.34962581208,"arrowtooth flounder"
2013,"WA",60617.6297106491,5388.2337520577,11725.981453524,11250,110.55361335806,183.069053401676,0.0574188829954186,4486.16218893151,"arrowtooth flounder"
2014,"CA",14701.8046794831,315.029670855471,1263.77090430864,46668,5.85003895219527,0.00989857735994591,1.79238702781787e-06,2.27487727671258,"arrowtooth flounder"
2014,"OR",34764.0415774416,1914.31947012343,3196.62704160751,18160,23.7210575366548,511.710007085239,6.90175581420075,2512.85644005925,"arrowtooth flounder"
2014,"WA",35563.3779282502,3161.1891491778,6212.77355639186,11250,58.574590822682,135.237191939202,0.0504634566758221,3354.54318161867,"arrowtooth flounder"
2015,"CA",14281.6943881017,306.02756467176,1256.07286139139,46668,5.81440444694746,0.00933799694377912,1.51745521417756e-06,1.60933649316663,"arrowtooth flounder"
2015,"OR",38012.7072028346,2093.21074905477,3328.29060633095,18160,24.6980870598473,661.003626923119,13.6427529052308,2834.79991520657,"arrowtooth flounder"
2015,"WA",26286.3705111637,2336.566267659,4224.1322071695,11250,39.825500377574,173.920668556381,0.0969797304962053,2923.12438678222,"arrowtooth flounder"
2016,"CA",10310.5763931296,220.934610292482,849.17594231094,46668,3.93086462336602,0.0135914597977331,2.04189359854342e-06,3.46566846259363,"arrowtooth flounder"
2016,"OR",41498.8505435864,2285.17899469088,3634.2667092338,18160,26.9686293055733,713.873049986798,14.7156301938015,3155.82940041295,"arrowtooth flounder"
2016,"WA",33681.5187454391,2993.91277737237,5955.43659482158,11250,56.1483946816648,143.681845727039,0.0480951888427313,3293.27081600163,"arrowtooth flounder"
2017,"CA",10159.0606673556,217.687937502263,930.13561867386,46668,4.30562974785613,0.0110401769422278,1.65610446045198e-06,2.42815154798217,"arrowtooth flounder"
2017,"OR",37214.724057018,2049.26894587103,3267.4167707058,18160,24.2463634966833,586.802805620381,6.86379050996347,2843.40939060921,"arrowtooth flounder"
2017,"WA",34759.9568720442,3089.77394418171,6278.20683534768,11250,59.191501692881,120.735410989,0.0400692586940888,2824.89761094549,"arrowtooth flounder"
2018,"CA",8979.19902375474,192.405910340163,809.439359192027,46668,3.74692261435138,0.00864989155502398,1.27131141161569e-06,1.49093382038381,"arrowtooth flounder"
2018,"OR",33078.4671865688,1821.50149705775,3091.13177862604,18160,22.9382138797453,413.047759732128,2.94436670987086,2400.84526126424,"arrowtooth flounder"
2018,"WA",24205.5937884896,2151.60833675463,4359.34361366812,11250,41.1002857432933,59.6777950574718,0.0181285465071918,2017.45640954258,"arrowtooth flounder"
2019,"CA",6538.43751552541,140.10537232205,567.813072084199,46668,2.62842622656787,0.00879814746859282,1.25255739010741e-06,1.58829432959673,"arrowtooth flounder"
2019,"OR",23369.9719602563,1286.892729089,2032.38459294232,18160,15.0816192312356,304.187254312877,1.97776976588967,1834.96054173477,"arrowtooth flounder"
2019,"WA",37326.2714154717,3317.89079248637,6495.4149934485,11250,61.2393598465095,80.4819462608972,0.0235235989025033,3140.65035674481,"arrowtooth flounder"
2021,"CA",5148.13874588725,110.314107008812,470.077086480274,46668,2.17600298999483,0.00802192086969242,1.07802332615674e-06,1.46598036343712,"arrowtooth flounder"
2021,"OR",22071.7651553838,1215.40557023038,2108.3653505201,18160,15.6454460082483,191.756019686992,1.27914806026803,1599.98591558285,"arrowtooth flounder"
2021,"WA",35813.071743792,3183.38415500373,6720.64695219008,11250,63.3628671180574,64.6737963744674,0.0197365445616063,2330.74980804012,"arrowtooth flounder"
2022,"CA",13661.5887064151,292.739965424169,1504.69066028241,46668,6.96526478307554,0.0089450057974801,1.32671412558203e-06,1.2841595277168,"arrowtooth flounder"
2022,"OR",34856.7668607557,1919.42548792708,3295.33737712384,18160,24.453552606542,421.249347302438,2.55582051681447,2580.39532452969,"arrowtooth flounder"
2022,"WA",34716.5164578979,3085.91257403536,5935.39958927169,11250,55.9594839816781,93.2521476414344,0.031281711635084,3441.39089679351,"arrowtooth flounder"
2023,"CA",12617.1379091003,270.359516351682,1241.53012924792,46668,5.7470856400177,0.00925119345369242,1.44347607005054e-06,1.62761543576499,"arrowtooth flounder"
2023,"OR",41287.7895761578,2273.55669472235,3936.91020140332,18160,29.2144414060794,527.53096139084,4.31064958967746,3039.72157020948,"arrowtooth flounder"
2023,"WA",50400.6395546946,4480.05684930618,8920.79972239966,11250,84.1061063642116,126.968415446641,0.0364271222404284,4418.07326435309,"arrowtooth flounder"
2024,"CA",10747.9283685774,230.306170578928,1060.47871251115,46668,4.90899240915663,0.0084855756196235,1.21915775072021e-06,1.10988033798602,"arrowtooth flounder"
2024,"OR",43040.1541504484,2370.05254132425,4119.71820620093,18160,30.5709960317903,458.456673660449,3.85850393088371,2998.50733645992,"arrowtooth flounder"
2024,"WA",37378.2457633576,3322.51073452067,6796.87911895968,11250,64.0815908789551,77.6114069462697,0.0225887866483187,3436.55941790245,"arrowtooth flounder"
2003,"Coastwide",74377.8216727597,977.652168468673,3418.9702484189,76078,12.395549332533,0.148409229035715,3.37407089300003e-05,193.096887529705,"arrowtooth flounder"
2004,"Coastwide",66447.283363035,873.409965601554,2878.12097697072,76078,10.4346887989262,0.180314010043048,4.11426271485562e-05,255.362645017438,"arrowtooth flounder"
2005,"Coastwide",93576.5574021155,1230.0081153831,4224.51511555031,76078,15.3160693764596,0.15883027204895,3.83653940382925e-05,225.984569844182,"arrowtooth flounder"
2006,"Coastwide",63217.6087444878,830.957816247638,2742.57758025926,76078,9.94327333211629,0.128775910572378,3.31522828625926e-05,157.623558309282,"arrowtooth flounder"
2007,"Coastwide",69098.3851978977,908.257120296244,3131.52676934873,76078,11.3534168873101,0.132069025501406,3.15599686509688e-05,172.560016331657,"arrowtooth flounder"
2008,"Coastwide",84563.6716834286,1111.53910044203,3615.92492816358,76078,13.1096127117558,0.186709752698727,3.92398726822214e-05,261.869457403609,"arrowtooth flounder"
2009,"Coastwide",90103.7173080852,1184.35970067674,4291.52556108597,76078,15.559017171579,0.289750039527894,5.11134174233813e-05,235.474691587509,"arrowtooth flounder"
2010,"Coastwide",105053.629626343,1380.86739433664,4924.61971254919,76078,17.854313479065,0.294651710361247,4.89016206290986e-05,344.582115074333,"arrowtooth flounder"
2011,"Coastwide",97817.3277152152,1285.75051546065,4324.25716619206,76078,15.6776863018568,0.328457228767053,5.0686921718402e-05,361.749615721318,"arrowtooth flounder"
2012,"Coastwide",90111.2744848054,1184.45903526388,3826.92406019511,76078,13.8745945513691,0.280513418810952,4.7652982559752e-05,329.896549178824,"arrowtooth flounder"
2013,"Coastwide",113528.229538478,1492.26096293906,5216.66655658099,76078,18.9131355218368,0.35950731913036,4.94011036980835e-05,400.538548759229,"arrowtooth flounder"
2014,"Coastwide",85029.2241851749,1117.658510807,3207.84756204426,76078,11.6301195440217,0.340805444589953,5.20561585478617e-05,410.921820424012,"arrowtooth flounder"
2015,"Coastwide",78580.7721021,1032.8974486987,2663.47170235718,76078,9.65647328976962,0.296614733614432,5.41190283161286e-05,453.075973483702,"arrowtooth flounder"
2016,"Coastwide",85490.9456821551,1123.72756489596,3190.36801980333,76078,11.5667470919631,0.496010601767815,6.33411660752954e-05,426.340864227766,"arrowtooth flounder"
2017,"Coastwide",82133.7415964178,1079.59911664894,3191.37027133514,76078,11.5703807762024,0.34534889071066,5.10509049127329e-05,335.447625940693,"arrowtooth flounder"
2018,"Coastwide",66263.2599988131,870.991088078197,2496.65000873654,76078,9.0516576924512,0.220122086186914,4.17470701345044e-05,235.353067541005,"arrowtooth flounder"
2019,"Coastwide",67234.6808912534,883.759837157304,2945.56117453393,76078,10.6791946691592,0.230857264578921,4.19577846070408e-05,206.15991485216,"arrowtooth flounder"
2021,"Coastwide",63032.975645063,828.530924118181,3007.87706385353,76078,10.9051222508979,0.205459074765053,3.70045418784343e-05,135.153809839315,"arrowtooth flounder"
2022,"Coastwide",83234.8720250687,1094.07282033004,3214.51879531759,76078,11.6543062421033,0.223086675644141,4.42435503370022e-05,245.211427040464,"arrowtooth flounder"
2023,"Coastwide",104305.567039953,1371.03455716439,4333.4878686258,76078,15.7111524098009,0.258439593525558,4.63128964067435e-05,335.629284396605,"arrowtooth flounder"
2024,"Coastwide",91166.3282823834,1198.32708907152,3625.14640238464,76078,13.1430453626187,0.179618475333111,3.84639876882466e-05,261.38513018206,"arrowtooth flounder"
2003,"CA",22845.9755355903,489.542631687458,1091.19452443467,46668,5.05117695826145,40.3934177934032,0.0324569221183887,462.484590346508,"lingcod"
2003,"OR",25488.7179948735,1403.56376623753,1779.24802363133,18160,13.2031807874947,731.607365189824,15.5976190260855,2117.54471809902,"lingcod"
2003,"WA",14765.172883164,1312.4598118368,1889.15632249772,11250,17.8111366181277,302.087868270052,0.419793192924619,1995.46069994619,"lingcod"
2004,"CA",28094.3372142863,602.004311611517,1205.05952966735,46668,5.5782619810548,35.6008876574371,0.0277192090157085,668.44425611495,"lingcod"
2004,"OR",25235.9488751075,1389.64476184513,1844.70745064698,18160,13.6889324295673,667.062081713697,13.2614459467298,2016.90008974142,"lingcod"
2004,"WA",11591.9273317145,1030.39354059684,1519.51825671823,11250,14.3261555128296,238.01480043253,0.23729772020853,1512.7018267402,"lingcod"
2005,"CA",25178.6200456877,539.526443080648,1245.95672253722,46668,5.76757649249709,26.019480968511,0.0176171949931402,488.896783678728,"lingcod"
2005,"OR",23917.6548136107,1317.05147652041,2059.2835975683,18160,15.2812273894932,548.376127566637,10.3853125729352,1749.28870967344,"lingcod"
2005,"WA",11955.176997098,1062.68239974205,1603.12252841334,11250,15.1143841455199,207.258170372952,0.172310802229942,1528.00864841416,"lingcod"
2006,"CA",24600.0650045445,527.129189263403,1277.911955416,46668,5.915498363803,18.5589828009005,0.0136395704925074,422.573342633453,"lingcod"
2006,"OR",30360.7501835644,1671.84747706852,2583.68851554276,18160,19.1726539055879,674.053854320865,16.6183731559701,2164.79078974568,"lingcod"
2006,"WA",15544.5623161213,1381.73887254411,1941.98870452031,11250,18.3092450927199,310.860203778339,0.331804101271466,2303.84893797407,"lingcod"
2007,"CA",14548.3411348766,311.741260282777,771.920960670677,46668,3.57324865807846,10.5787046294494,0.00946720988187567,235.830883600844,"lingcod"
2007,"OR",21372.9286235424,1176.92338235365,1635.86322778832,18160,12.1391720846329,519.306732787059,9.36692088797271,1698.08967356365,"lingcod"
2007,"WA",14928.8258070771,1327.00673840686,1917.17378926573,11250,18.0752878280387,242.736988866576,0.300104918068868,2167.6206778074,"lingcod"
2008,"CA",11661.6333776177,249.885004234544,541.923037848702,46668,2.50858036824422,10.5973200006237,0.0094886103582149,243.923684994919,"lingcod"
2008,"OR",18518.5026593817,1019.74133586904,1370.40251923682,18160,10.1692804897396,509.524768424736,11.1129441258405,1494.39961169888,"lingcod"
2008,"WA",13097.728503759,1164.24253366747,1633.60312457347,11250,15.4017579620458,265.288529384014,0.278332561802518,1926.79738650269,"lingcod"
2009,"CA",13173.3480266493,282.277964057798,663.485247139987,46668,3.07129601317985,15.3599133574159,0.0104380483747174,258.286177714364,"lingcod"
2009,"OR",17320.7530423994,953.78596048455,1422.16690959046,18160,10.5534060276726,404.360064448453,6.50958644288703,1279.70320465005,"lingcod"
2009,"WA",10254.0013885639,911.466790094573,1321.13896997694,11250,12.4558176608068,199.311804522131,0.153884002581752,1409.47613565811,"lingcod"
2010,"CA",10781.2623624379,231.020450039382,468.945310603204,46668,2.17076396056042,16.3781944707471,0.0114525690630674,250.731739744327,"lingcod"
2010,"OR",15609.6642684251,859.563010375832,1095.50761749917,18160,8.12938102828328,445.030529281484,8.06924311371197,1285.69663046043,"lingcod"
2010,"WA",12743.6837816256,1132.77189170005,1591.11188453699,11250,15.0011467091015,260.218976231322,0.336256873900667,1881.88072331597,"lingcod"
2011,"CA",12766.7807265134,273.566056537957,542.693081828941,46668,2.51214492829536,23.7412474894297,0.0174753416664449,299.721805763292,"lingcod"
2011,"OR",24320.8586488835,1339.25433088565,1687.69362983167,18160,12.5237874723573,693.16234008676,22.3575405771455,2036.95891997628,"lingcod"
2011,"WA",16991.0667046669,1510.31704041484,2085.81281598926,11250,19.6652318196242,374.919599093441,0.744948160942637,2563.79554878293,"lingcod"
2012,"CA",20791.7393659469,445.52454285478,965.27844760131,46668,4.46830711082991,37.1465219175159,0.0305938734978751,423.011698068304,"lingcod"
2012,"OR",24261.3129834662,1335.97538455211,1760.64804814044,18160,13.0651568381703,682.801254922772,18.6343632069429,1982.8962752736,"lingcod"
2012,"WA",23651.3212013227,2102.33966233979,2906.26029336613,11250,27.4004848177652,526.661111785419,0.771762275500179,3606.87904518102,"lingcod"
2013,"CA",24475.5682189291,524.46147722056,1050.84585711764,46668,4.86440159045621,53.4188478769518,0.0539977110389993,550.919149502221,"lingcod"
2013,"OR",29228.684997614,1609.50908577169,1983.92155957135,18160,14.7219919153084,897.25703533581,29.1710015843288,2422.48384650469,"lingcod"
2013,"WA",18930.2657513695,1682.69028901062,2356.56572703966,11250,22.217914745354,463.071632689623,0.710255075318608,2684.45998499617,"lingcod"
2014,"CA",26024.8388968805,557.659186099265,1090.33710474086,46668,5.04720793302902,43.0218453863168,0.0250615337996725,627.543388443012,"lingcod"
2014,"OR",21876.5082223756,1204.65353647442,1506.10968932954,18160,11.1763162020719,630.780362443925,16.5285804822132,1815.06764976123,"lingcod"
2014,"WA",16744.7019166174,1488.41794814377,2172.86598041636,11250,20.4859769248262,346.70805997512,0.409629634083287,2254.03318226915,"lingcod"
2015,"CA",22792.389334603,488.394388758958,981.523402036916,46668,4.54350556325584,38.8536141170448,0.0265088069519215,502.088131655247,"lingcod"
2015,"OR",21299.9913079219,1172.90701034812,1534.13596402714,18160,11.3842894394834,566.214950198435,12.0855075074012,1756.40347402569,"lingcod"
2015,"WA",20000.4869499891,1777.82106222125,2536.16794010612,11250,23.911220649026,457.810993983343,0.597981581934003,2723.858443741,"lingcod"
2016,"CA",29151.5388892354,624.657985969731,1266.10073049818,46668,5.8608237977034,35.3095012050931,0.0276572326576294,650.229924026968,"lingcod"
2016,"OR",27424.8392647549,1510.17837360985,2021.79417110883,18160,15.0030313939997,720.94867672796,19.7158988294915,2219.90755289029,"lingcod"
2016,"WA",12129.0703289599,1078.13958479644,1586.37282153514,11250,14.9564663946338,228.58539952307,0.312765803225923,1652.64242952039,"lingcod"
2017,"CA",35667.7812580916,764.287761594488,1567.4241074035,46668,7.25566006596476,48.0609252878809,0.0272489300529247,794.976978244232,"lingcod"
2017,"OR",24545.4001107075,1351.61894882751,2014.50155205948,18160,14.9489154042984,597.692253894623,17.6050035811457,1806.44514575246,"lingcod"
2017,"WA",12202.0444239851,1084.6261710209,1565.89843850092,11250,14.763432060179,231.411678312964,0.224982749426928,1707.51193212208,"lingcod"
2018,"CA",40579.24754837,869.530460880474,1743.73196830542,46668,8.07179521382901,45.7357997679882,0.0251455713389308,971.716564764437,"lingcod"
2018,"OR",25474.2169896719,1402.76525273524,2194.73686157722,18160,16.2863789530823,576.177076745156,14.614905476372,1844.44414385851,"lingcod"
