order,year,index,metric,timeseries
13,1985,75.99299764,Million $,Non-whiting groundfish CA
13,1986,80.23649075,Million $,Non-whiting groundfish CA
13,1987,83.8121973,Million $,Non-whiting groundfish CA
13,1988,73.22258356,Million $,Non-whiting groundfish CA
13,1989,73.30287382,Million $,Non-whiting groundfish CA
13,1990,68.2327744,Million $,Non-whiting groundfish CA
13,1991,60.32786392,Million $,Non-whiting groundfish CA
13,1992,62.53525652,Million $,Non-whiting groundfish CA
13,1993,50.55943284,Million $,Non-whiting groundfish CA
13,1994,51.13334847,Million $,Non-whiting groundfish CA
13,1995,69.61745919,Million $,Non-whiting groundfish CA
13,1996,67.61692327,Million $,Non-whiting groundfish CA
13,1997,61.28714481,Million $,Non-whiting groundfish CA
13,1998,41.81657181,Million $,Non-whiting groundfish CA
13,1999,36.19791903,Million $,Non-whiting groundfish CA
13,2000,35.79494592,Million $,Non-whiting groundfish CA
13,2001,28.57632005,Million $,Non-whiting groundfish CA
13,2002,27.50945957,Million $,Non-whiting groundfish CA
13,2003,25.12996007,Million $,Non-whiting groundfish CA
13,2004,21.85096071,Million $,Non-whiting groundfish CA
13,2005,21.7107431,Million $,Non-whiting groundfish CA
13,2006,21.84770512,Million $,Non-whiting groundfish CA
13,2007,23.82950573,Million $,Non-whiting groundfish CA
13,2008,26.32959686,Million $,Non-whiting groundfish CA
13,2009,28.81344257,Million $,Non-whiting groundfish CA
13,2010,28.6806431,Million $,Non-whiting groundfish CA
13,2011,34.50850816,Million $,Non-whiting groundfish CA
13,2012,24.51807152,Million $,Non-whiting groundfish CA
13,2013,23.60765245,Million $,Non-whiting groundfish CA
13,2014,26.73339475,Million $,Non-whiting groundfish CA
13,2015,26.45173695,Million $,Non-whiting groundfish CA
13,2016,24.49954871,Million $,Non-whiting groundfish CA
13,2017,26.31221707,Million $,Non-whiting groundfish CA
13,2018,22.14383571,Million $,Non-whiting groundfish CA
13,2019,21.11261402,Million $,Non-whiting groundfish CA
13,2020,16.08887905,Million $,Non-whiting groundfish CA
13,2021,17.11329244,Million $,Non-whiting groundfish CA
13,2022,19.87862974,Million $,Non-whiting groundfish CA
13,2023,17.45588151,Million $,Non-whiting groundfish CA
13,2024,15.59224427,Million $,Non-whiting groundfish CA
14,1981,0.40436766,Million $,Pacific whiting CA
14,1982,0.59286036,Million $,Pacific whiting CA
14,1983,0.510884028,Million $,Pacific whiting CA
14,1984,1.031219173,Million $,Pacific whiting CA
14,1985,1.155071943,Million $,Pacific whiting CA
14,1986,1.0841892,Million $,Pacific whiting CA
14,1987,1.69337847,Million $,Pacific whiting CA
14,1988,2.833941335,Million $,Pacific whiting CA
14,1989,2.643571622,Million $,Pacific whiting CA
14,1990,1.871731882,Million $,Pacific whiting CA
14,1991,2.019136375,Million $,Pacific whiting CA
14,1992,1.334175774,Million $,Pacific whiting CA
14,1993,0.742639366,Million $,Pacific whiting CA
14,1994,0.746632565,Million $,Pacific whiting CA
14,1995,0.936681689,Million $,Pacific whiting CA
14,1996,0.478185673,Million $,Pacific whiting CA
14,1997,1.130259464,Million $,Pacific whiting CA
14,1998,0.7516306,Million $,Pacific whiting CA
14,1999,0.216974264,Million $,Pacific whiting CA
14,2000,1.377681588,Million $,Pacific whiting CA
14,2001,0.302050964,Million $,Pacific whiting CA
14,2002,0.463616923,Million $,Pacific whiting CA
14,2003,0.288693359,Million $,Pacific whiting CA
14,2004,1.0621885,Million $,Pacific whiting CA
14,2005,0.695886209,Million $,Pacific whiting CA
14,2006,0.982461158,Million $,Pacific whiting CA
14,2007,0.588711754,Million $,Pacific whiting CA
14,2008,1.74884284,Million $,Pacific whiting CA
14,2009,0.293817932,Million $,Pacific whiting CA
14,2010,2.001310599,Million $,Pacific whiting CA
14,2011,0.000327781,Million $,Pacific whiting CA
14,2012,0.033851965,Million $,Pacific whiting CA
14,2013,0.000214826,Million $,Pacific whiting CA
14,2014,2.486014849,Million $,Pacific whiting CA
14,2015,0.031194033,Million $,Pacific whiting CA
14,2016,0.013090607,Million $,Pacific whiting CA
14,2017,0.000601494,Million $,Pacific whiting CA
14,2018,0.581217041,Million $,Pacific whiting CA
14,2019,0.006998911,Million $,Pacific whiting CA
14,2020,0.845105305,Million $,Pacific whiting CA
14,2021,0.936319956,Million $,Pacific whiting CA
14,2022,1.713380222,Million $,Pacific whiting CA
14,2023,0.562833136,Million $,Pacific whiting CA
14,2024,0.05019985,Million $,Pacific whiting CA
15,1981,50.33671933,Million $,"Coastal pelagic spp, no squid CA"
15,1982,43.83233823,Million $,"Coastal pelagic spp, no squid CA"
15,1983,32.25976061,Million $,"Coastal pelagic spp, no squid CA"
15,1984,30.42841561,Million $,"Coastal pelagic spp, no squid CA"
15,1985,23.63128425,Million $,"Coastal pelagic spp, no squid CA"
15,1986,25.04207643,Million $,"Coastal pelagic spp, no squid CA"
15,1987,22.69663236,Million $,"Coastal pelagic spp, no squid CA"
15,1988,25.49692837,Million $,"Coastal pelagic spp, no squid CA"
15,1989,24.30008492,Million $,"Coastal pelagic spp, no squid CA"
15,1990,15.89855598,Million $,"Coastal pelagic spp, no squid CA"
15,1991,16.25502267,Million $,"Coastal pelagic spp, no squid CA"
15,1992,14.08766587,Million $,"Coastal pelagic spp, no squid CA"
15,1993,8.154062401,Million $,"Coastal pelagic spp, no squid CA"
15,1994,8.046970883,Million $,"Coastal pelagic spp, no squid CA"
15,1995,10.82188701,Million $,"Coastal pelagic spp, no squid CA"
15,1996,10.74495712,Million $,"Coastal pelagic spp, no squid CA"
15,1997,15.93214171,Million $,"Coastal pelagic spp, no squid CA"
15,1998,12.70351821,Million $,"Coastal pelagic spp, no squid CA"
15,1999,13.0175503,Million $,"Coastal pelagic spp, no squid CA"
15,2000,18.24299799,Million $,"Coastal pelagic spp, no squid CA"
15,2001,16.36881243,Million $,"Coastal pelagic spp, no squid CA"
15,2002,12.32650164,Million $,"Coastal pelagic spp, no squid CA"
15,2003,6.509829503,Million $,"Coastal pelagic spp, no squid CA"
15,2004,9.173191325,Million $,"Coastal pelagic spp, no squid CA"
15,2005,7.81593012,Million $,"Coastal pelagic spp, no squid CA"
15,2006,11.55441357,Million $,"Coastal pelagic spp, no squid CA"
15,2007,15.62995684,Million $,"Coastal pelagic spp, no squid CA"
15,2008,14.43998684,Million $,"Coastal pelagic spp, no squid CA"
15,2009,10.14985567,Million $,"Coastal pelagic spp, no squid CA"
15,2010,7.461772985,Million $,"Coastal pelagic spp, no squid CA"
15,2011,7.812034661,Million $,"Coastal pelagic spp, no squid CA"
15,2012,7.661942884,Million $,"Coastal pelagic spp, no squid CA"
15,2013,5.714189718,Million $,"Coastal pelagic spp, no squid CA"
15,2014,6.599530151,Million $,"Coastal pelagic spp, no squid CA"
15,2015,4.985752802,Million $,"Coastal pelagic spp, no squid CA"
15,2016,2.236283102,Million $,"Coastal pelagic spp, no squid CA"
15,2017,1.965429216,Million $,"Coastal pelagic spp, no squid CA"
15,2018,3.832552028,Million $,"Coastal pelagic spp, no squid CA"
15,2019,5.542251386,Million $,"Coastal pelagic spp, no squid CA"
15,2020,4.129149931,Million $,"Coastal pelagic spp, no squid CA"
15,2021,13.86369682,Million $,"Coastal pelagic spp, no squid CA"
15,2022,2.888936816,Million $,"Coastal pelagic spp, no squid CA"
15,2023,2.180662068,Million $,"Coastal pelagic spp, no squid CA"
15,2024,2.239672378,Million $,"Coastal pelagic spp, no squid CA"
16,1981,125.6500438,Million $,Highly migratory species CA
16,1982,74.29884582,Million $,Highly migratory species CA
16,1983,178.2273247,Million $,Highly migratory species CA
16,1984,164.4981632,Million $,Highly migratory species CA
16,1985,73.72833842,Million $,Highly migratory species CA
16,1986,62.56791994,Million $,Highly migratory species CA
16,1987,75.00899635,Million $,Highly migratory species CA
16,1988,65.42228416,Million $,Highly migratory species CA
16,1989,42.39572573,Million $,Highly migratory species CA
16,1990,38.41846187,Million $,Highly migratory species CA
16,1991,35.6446803,Million $,Highly migratory species CA
16,1992,38.0330169,Million $,Highly migratory species CA
16,1993,46.78786569,Million $,Highly migratory species CA
16,1994,38.01368685,Million $,Highly migratory species CA
16,1995,26.09408298,Million $,Highly migratory species CA
16,1996,49.26310077,Million $,Highly migratory species CA
16,1997,41.36620471,Million $,Highly migratory species CA
16,1998,18.86457624,Million $,Highly migratory species CA
16,1999,29.58002535,Million $,Highly migratory species CA
16,2000,16.9655479,Million $,Highly migratory species CA
16,2001,15.35619895,Million $,Highly migratory species CA
16,2002,11.96020278,Million $,Highly migratory species CA
16,2003,10.69276122,Million $,Highly migratory species CA
16,2004,7.811043685,Million $,Highly migratory species CA
16,2005,5.686923965,Million $,Highly migratory species CA
16,2006,5.583517437,Million $,Highly migratory species CA
16,2007,8.23932522,Million $,Highly migratory species CA
16,2008,4.573904771,Million $,Highly migratory species CA
16,2009,5.216416061,Million $,Highly migratory species CA
16,2010,5.514961182,Million $,Highly migratory species CA
16,2011,7.813466516,Million $,Highly migratory species CA
16,2012,4.572111135,Million $,Highly migratory species CA
16,2013,3.404220391,Million $,Highly migratory species CA
16,2014,6.978654895,Million $,Highly migratory species CA
16,2015,3.423963439,Million $,Highly migratory species CA
16,2016,5.275530746,Million $,Highly migratory species CA
16,2017,6.696892742,Million $,Highly migratory species CA
16,2018,6.037420783,Million $,Highly migratory species CA
16,2019,5.31308456,Million $,Highly migratory species CA
16,2020,6.223744688,Million $,Highly migratory species CA
16,2021,4.084163745,Million $,Highly migratory species CA
16,2022,5.39430263,Million $,Highly migratory species CA
16,2023,4.127884067,Million $,Highly migratory species CA
16,2024,2.861944296,Million $,Highly migratory species CA
17,1981,18.00107659,Million $,Market squid CA
17,1982,11.69387658,Million $,Market squid CA
17,1983,2.39044092,Million $,Market squid CA
17,1984,0.916269843,Million $,Market squid CA
17,1985,11.58899001,Million $,Market squid CA
17,1986,12.70788374,Million $,Market squid CA
17,1987,10.9691755,Million $,Market squid CA
17,1988,20.15003239,Million $,Market squid CA
17,1989,19.11773088,Million $,Market squid CA
17,1990,11.45036864,Million $,Market squid CA
17,1991,13.91381384,Million $,Market squid CA
17,1992,5.45934135,Million $,Market squid CA
17,1993,22.20071231,Million $,Market squid CA
17,1994,30.25418421,Million $,Market squid CA
17,1995,45.79225351,Million $,Market squid CA
17,1996,43.66362706,Million $,Market squid CA
17,1997,40.03254899,Million $,Market squid CA
17,1998,3.098939265,Million $,Market squid CA
17,1999,61.65975542,Million $,Market squid CA
17,2000,49.52162276,Million $,Market squid CA
17,2001,29.8757161,Million $,Market squid CA
17,2002,31.78402346,Million $,Market squid CA
17,2003,43.07718828,Million $,Market squid CA
17,2004,33.63667062,Million $,Market squid CA
17,2005,50.88851613,Million $,Market squid CA
17,2006,41.91273309,Million $,Market squid CA
17,2007,44.33306396,Million $,Market squid CA
17,2008,38.65698526,Million $,Market squid CA
17,2009,83.07492022,Million $,Market squid CA
17,2010,101.2829336,Million $,Market squid CA
17,2011,93.15795331,Million $,Market squid CA
17,2012,86.95784123,Million $,Market squid CA
17,2013,98.74709389,Million $,Market squid CA
17,2014,96.10469212,Million $,Market squid CA
17,2015,32.2696462,Million $,Market squid CA
17,2016,50.92924011,Million $,Market squid CA
17,2017,87.25576359,Million $,Market squid CA
17,2018,44.50515106,Million $,Market squid CA
17,2019,16.50808944,Million $,Market squid CA
17,2020,31.21842344,Million $,Market squid CA
17,2021,70.16319098,Million $,Market squid CA
17,2022,92.54436264,Million $,Market squid CA
17,2023,31.4301516,Million $,Market squid CA
17,2024,74.1686399,Million $,Market squid CA
18,1981,18.40828959,Million $,Shrimp CA
18,1982,18.84271041,Million $,Shrimp CA
18,1983,12.45311919,Million $,Shrimp CA
18,1984,18.40499387,Million $,Shrimp CA
18,1985,13.42563478,Million $,Shrimp CA
18,1986,16.55421414,Million $,Shrimp CA
18,1987,18.96035236,Million $,Shrimp CA
18,1988,16.2159566,Million $,Shrimp CA
18,1989,16.17028803,Million $,Shrimp CA
18,1990,15.61137089,Million $,Shrimp CA
18,1991,19.10990867,Million $,Shrimp CA
18,1992,18.48441923,Million $,Shrimp CA
18,1993,11.64843018,Million $,Shrimp CA
18,1994,21.38471359,Million $,Shrimp CA
18,1995,16.76637872,Million $,Shrimp CA
18,1996,22.14717662,Million $,Shrimp CA
18,1997,24.14119461,Million $,Shrimp CA
18,1998,16.31815725,Million $,Shrimp CA
18,1999,15.88836453,Million $,Shrimp CA
18,2000,13.43075074,Million $,Shrimp CA
18,2001,10.47441991,Million $,Shrimp CA
18,2002,10.27238526,Million $,Shrimp CA
18,2003,5.964531393,Million $,Shrimp CA
18,2004,6.284411319,Million $,Shrimp CA
18,2005,7.05249466,Million $,Shrimp CA
18,2006,6.563289531,Million $,Shrimp CA
18,2007,6.226044803,Million $,Shrimp CA
18,2008,8.312866747,Million $,Shrimp CA
18,2009,8.050376946,Million $,Shrimp CA
18,2010,7.036886006,Million $,Shrimp CA
18,2011,11.95802259,Million $,Shrimp CA
18,2012,11.38873268,Million $,Shrimp CA
18,2013,12.58392637,Million $,Shrimp CA
18,2014,15.49970935,Million $,Shrimp CA
18,2015,18.57379708,Million $,Shrimp CA
18,2016,14.1235882,Million $,Shrimp CA
18,2017,12.38008494,Million $,Shrimp CA
18,2018,15.44055372,Million $,Shrimp CA
18,2019,11.84447112,Million $,Shrimp CA
18,2020,9.370018725,Million $,Shrimp CA
18,2021,6.798600595,Million $,Shrimp CA
18,2022,6.155035891,Million $,Shrimp CA
18,2023,6.483898008,Million $,Shrimp CA
18,2024,6.38798111,Million $,Shrimp CA
19,1981,13.32998651,Million $,Crab CA
19,1982,37.98380368,Million $,Crab CA
19,1983,23.4816068,Million $,Crab CA
19,1984,32.16843494,Million $,Crab CA
19,1985,27.71047857,Million $,Crab CA
19,1986,28.14627976,Million $,Crab CA
19,1987,38.72483014,Million $,Crab CA
19,1988,34.67239521,Million $,Crab CA
19,1989,34.97231414,Million $,Crab CA
19,1990,20.82276599,Million $,Crab CA
19,1991,47.42049737,Million $,Crab CA
19,1992,32.28202384,Million $,Crab CA
19,1993,27.40590098,Million $,Crab CA
19,1994,19.10148823,Million $,Crab CA
19,1995,45.19871932,Million $,Crab CA
19,1996,42.7164403,Million $,Crab CA
19,1997,19.67552941,Million $,Crab CA
19,1998,45.14729513,Million $,Crab CA
19,1999,34.88410032,Million $,Crab CA
19,2000,35.05048992,Million $,Crab CA
19,2001,25.26244738,Million $,Crab CA
19,2002,16.31583813,Million $,Crab CA
19,2003,41.77674296,Million $,Crab CA
19,2004,62.8068729,Million $,Crab CA
19,2005,65.83076584,Million $,Crab CA
19,2006,64.12899346,Million $,Crab CA
19,2007,49.3085853,Million $,Crab CA
19,2008,36.27190579,Million $,Crab CA
19,2009,24.10850303,Million $,Crab CA
19,2010,51.33849314,Million $,Crab CA
19,2011,82.18600242,Million $,Crab CA
19,2012,133.4847536,Million $,Crab CA
19,2013,97.45935502,Million $,Crab CA
19,2014,84.92916485,Million $,Crab CA
19,2015,84.12587934,Million $,Crab CA
19,2016,54.40003644,Million $,Crab CA
19,2017,94.71197406,Million $,Crab CA
19,2018,89.60362385,Million $,Crab CA
19,2019,61.4520221,Million $,Crab CA
19,2020,59.26150589,Million $,Crab CA
19,2021,27.273253,Million $,Crab CA
19,2022,61.9576348,Million $,Crab CA
19,2023,58.74808946,Million $,Crab CA
19,2024,52.0949906,Million $,Crab CA
20,1981,63.27424986,Million $,Other species CA
20,1982,65.83710516,Million $,Other species CA
20,1983,73.0568343,Million $,Other species CA
20,1984,36.81491955,Million $,Other species CA
20,1985,55.9888192,Million $,Other species CA
20,1986,63.92295122,Million $,Other species CA
20,1987,79.82734861,Million $,Other species CA
20,1988,92.90351107,Million $,Other species CA
20,1989,92.35232294,Million $,Other species CA
20,1990,110.900814,Million $,Other species CA
20,1991,121.1361856,Million $,Other species CA
20,1992,106.5921191,Million $,Other species CA
20,1993,80.96718059,Million $,Other species CA
20,1994,79.36924572,Million $,Other species CA
20,1995,87.00704537,Million $,Other species CA
20,1996,89.80584832,Million $,Other species CA
20,1997,84.43408586,Million $,Other species CA
20,1998,37.65277391,Million $,Other species CA
20,1999,46.52501087,Million $,Other species CA
20,2000,50.13547137,Million $,Other species CA
20,2001,42.59227417,Million $,Other species CA
20,2002,40.45153224,Million $,Other species CA
20,2003,33.74286685,Million $,Other species CA
20,2004,33.45158053,Million $,Other species CA
20,2005,28.7562756,Million $,Other species CA
20,2006,32.3067702,Million $,Other species CA
20,2007,28.06735171,Million $,Other species CA
20,2008,34.94064392,Million $,Other species CA
20,2009,36.47531468,Million $,Other species CA
20,2010,36.26733055,Million $,Other species CA
20,2011,43.21210795,Million $,Other species CA
20,2012,41.16712725,Million $,Other species CA
20,2013,42.90795124,Million $,Other species CA
20,2014,47.17258712,Million $,Other species CA
20,2015,40.02951257,Million $,Other species CA
20,2016,36.40034396,Million $,Other species CA
20,2017,35.59059907,Million $,Other species CA
20,2018,35.2947652,Million $,Other species CA
20,2019,29.32854312,Million $,Other species CA
20,2020,30.69654135,Million $,Other species CA
20,2021,34.7695038,Million $,Other species CA
20,2022,42.18230309,Million $,Other species CA
20,2023,40.81236047,Million $,Other species CA
20,2024,38.94870369,Million $,Other species CA
21,1981,194.2884285,Million $,Commercial fisheries OR
21,1982,174.6113195,Million $,Commercial fisheries OR
21,1983,113.2807088,Million $,Commercial fisheries OR
21,1984,102.4161945,Million $,Commercial fisheries OR
21,1985,124.8289356,Million $,Commercial fisheries OR
21,1986,183.7508808,Million $,Commercial fisheries OR
21,1987,255.6185864,Million $,Commercial fisheries OR
21,1988,257.4064025,Million $,Commercial fisheries OR
21,1989,192.215188,Million $,Commercial fisheries OR
21,1990,166.5011958,Million $,Commercial fisheries OR
21,1991,152.600168,Million $,Commercial fisheries OR
21,1992,154.0771568,Million $,Commercial fisheries OR
21,1993,127.3319204,Million $,Commercial fisheries OR
21,1994,131.8776902,Million $,Commercial fisheries OR
21,1995,167.189498,Million $,Commercial fisheries OR
21,1996,156.4725048,Million $,Commercial fisheries OR
21,1997,141.027394,Million $,Commercial fisheries OR
21,1998,100.8426077,Million $,Commercial fisheries OR
21,1999,115.8326905,Million $,Commercial fisheries OR
21,2000,166.3370148,Million $,Commercial fisheries OR
21,2001,122.4499398,Million $,Commercial fisheries OR
21,2002,126.8900173,Million $,Commercial fisheries OR
21,2003,131.1397481,Million $,Commercial fisheries OR
21,2004,169.0268304,Million $,Commercial fisheries OR
21,2005,193.4285723,Million $,Commercial fisheries OR
21,2006,167.8502501,Million $,Commercial fisheries OR
21,2007,156.724593,Million $,Commercial fisheries OR
21,2008,180.5202911,Million $,Commercial fisheries OR
21,2009,131.4141009,Million $,Commercial fisheries OR
21,2010,179.1283476,Million $,Commercial fisheries OR
21,2011,232.605385,Million $,Commercial fisheries OR
21,2012,215.8260354,Million $,Commercial fisheries OR
21,2013,252.2066181,Million $,Commercial fisheries OR
21,2014,257.7296931,Million $,Commercial fisheries OR
21,2015,198.4843776,Million $,Commercial fisheries OR
21,2016,225.7560848,Million $,Commercial fisheries OR
21,2017,224.2631997,Million $,Commercial fisheries OR
21,2018,241.7548141,Million $,Commercial fisheries OR
21,2019,222.0118803,Million $,Commercial fisheries OR
21,2020,203.924906,Million $,Commercial fisheries OR
21,2021,210.0056501,Million $,Commercial fisheries OR
21,2022,256.0558321,Million $,Commercial fisheries OR
21,2023,190.4201742,Million $,Commercial fisheries OR
21,2024,196.6050762,Million $,Commercial fisheries OR
22,1981,39.30662744,Million $,Salmon OR
22,1982,40.6264801,Million $,Salmon OR
22,1983,9.602767419,Million $,Salmon OR
22,1984,15.49852169,Million $,Salmon OR
22,1985,26.49016091,Million $,Salmon OR
22,1986,42.74092004,Million $,Salmon OR
22,1987,74.8660413,Million $,Salmon OR
22,1988,103.9678511,Million $,Salmon OR
22,1989,36.23501737,Million $,Salmon OR
22,1990,23.17363578,Million $,Salmon OR
22,1991,13.35241215,Million $,Salmon OR
22,1992,8.233065437,Million $,Salmon OR
22,1993,5.244875509,Million $,Salmon OR
22,1994,3.078415871,Million $,Salmon OR
22,1995,7.333011392,Million $,Salmon OR
22,1996,6.567610921,Million $,Salmon OR
22,1997,5.372942453,Million $,Salmon OR
22,1998,4.942926324,Million $,Salmon OR
22,1999,3.833084848,Million $,Salmon OR
22,2000,7.361245888,Million $,Salmon OR
22,2001,10.29774169,Million $,Salmon OR
22,2002,12.07382957,Million $,Salmon OR
22,2003,15.05250171,Million $,Salmon OR
22,2004,21.63911722,Million $,Salmon OR
22,2005,16.87874231,Million $,Salmon OR
22,2006,7.693265884,Million $,Salmon OR
22,2007,7.080781263,Million $,Salmon OR
22,2008,6.0877386,Million $,Salmon OR
22,2009,5.179801435,Million $,Salmon OR
22,2010,10.95617498,Million $,Salmon OR
22,2011,9.43518872,Million $,Salmon OR
22,2012,9.456600495,Million $,Salmon OR
22,2013,16.63657148,Million $,Salmon OR
22,2014,26.52104086,Million $,Salmon OR
22,2015,15.66351906,Million $,Salmon OR
22,2016,10.82131279,Million $,Salmon OR
22,2017,7.056683179,Million $,Salmon OR
22,2018,7.127142016,Million $,Salmon OR
22,2019,5.127901558,Million $,Salmon OR
22,2020,6.094639086,Million $,Salmon OR
22,2021,7.694006232,Million $,Salmon OR
22,2022,8.407473935,Million $,Salmon OR
22,2023,5.406875467,Million $,Salmon OR
22,2024,7.29312221,Million $,Salmon OR
23,1981,51.48614046,Million $,Non-whiting groundfish OR
23,1982,65.89283436,Million $,Non-whiting groundfish OR
23,1983,57.87443265,Million $,Non-whiting groundfish OR
23,1984,45.44185034,Million $,Non-whiting groundfish OR
23,1985,49.47367817,Million $,Non-whiting groundfish OR
23,1986,47.10759471,Million $,Non-whiting groundfish OR
23,1987,67.07124431,Million $,Non-whiting groundfish OR
23,1988,63.69277234,Million $,Non-whiting groundfish OR
23,1989,64.21133355,Million $,Non-whiting groundfish OR
23,1990,55.80872229,Million $,Non-whiting groundfish OR
23,1991,65.0168728,Million $,Non-whiting groundfish OR
23,1992,57.99951058,Million $,Non-whiting groundfish OR
23,1993,57.76153422,Million $,Non-whiting groundfish OR
23,1994,59.7933597,Million $,Non-whiting groundfish OR
23,1995,63.2612324,Million $,Non-whiting groundfish OR
23,1996,60.20335008,Million $,Non-whiting groundfish OR
23,1997,52.97464852,Million $,Non-whiting groundfish OR
23,1998,36.52683311,Million $,Non-whiting groundfish OR
23,1999,41.2264693,Million $,Non-whiting groundfish OR
23,2000,43.54364377,Million $,Non-whiting groundfish OR
23,2001,34.00242664,Million $,Non-whiting groundfish OR
23,2002,23.82935911,Million $,Non-whiting groundfish OR
23,2003,29.13132854,Million $,Non-whiting groundfish OR
23,2004,26.7113721,Million $,Non-whiting groundfish OR
23,2005,29.42816314,Million $,Non-whiting groundfish OR
23,2006,30.99541207,Million $,Non-whiting groundfish OR
23,2007,31.22469094,Million $,Non-whiting groundfish OR
23,2008,39.36016498,Million $,Non-whiting groundfish OR
23,2009,41.0489066,Million $,Non-whiting groundfish OR
23,2010,36.52962127,Million $,Non-whiting groundfish OR
23,2011,39.82784092,Million $,Non-whiting groundfish OR
23,2012,32.43236812,Million $,Non-whiting groundfish OR
23,2013,29.89765869,Million $,Non-whiting groundfish OR
23,2014,28.75629224,Million $,Non-whiting groundfish OR
23,2015,37.94404225,Million $,Non-whiting groundfish OR
23,2016,41.70916591,Million $,Non-whiting groundfish OR
23,2017,45.34406989,Million $,Non-whiting groundfish OR
23,2018,39.35386293,Million $,Non-whiting groundfish OR
23,2019,34.53280097,Million $,Non-whiting groundfish OR
23,2020,22.06578751,Million $,Non-whiting groundfish OR
23,2021,26.57486795,Million $,Non-whiting groundfish OR
23,2022,33.17614143,Million $,Non-whiting groundfish OR
23,2023,27.10882766,Million $,Non-whiting groundfish OR
23,2024,21.77703128,Million $,Non-whiting groundfish OR
24,1981,0.089348251,Million $,Pacific whiting OR
24,1982,0.000221059,Million $,Pacific whiting OR
24,1983,0.074998803,Million $,Pacific whiting OR
24,1984,0.177586965,Million $,Pacific whiting OR
24,1985,0.506436053,Million $,Pacific whiting OR
24,1986,0.169105335,Million $,Pacific whiting OR
24,1987,0.094957948,Million $,Pacific whiting OR
24,1988,0.109631142,Million $,Pacific whiting OR
24,1989,0.037379632,Million $,Pacific whiting OR
24,1990,0.531752005,Million $,Pacific whiting OR
24,1991,3.139731977,Million $,Pacific whiting OR
24,1992,11.34155573,Million $,Pacific whiting OR
24,1993,4.951244858,Million $,Pacific whiting OR
24,1994,9.066689932,Million $,Pacific whiting OR
24,1995,14.36467084,Million $,Pacific whiting OR
24,1996,8.283117475,Million $,Pacific whiting OR
24,1997,23.81339565,Million $,Pacific whiting OR
24,1998,13.29222618,Million $,Pacific whiting OR
24,1999,12.36598701,Million $,Pacific whiting OR
24,2000,18.71091819,Million $,Pacific whiting OR
24,2001,16.48794164,Million $,Pacific whiting OR
24,2002,16.05268472,Million $,Pacific whiting OR
24,2003,16.42324119,Million $,Pacific whiting OR
24,2004,21.49226277,Million $,Pacific whiting OR
24,2005,28.3294683,Million $,Pacific whiting OR
24,2006,32.81412767,Million $,Pacific whiting OR
24,2007,27.78504546,Million $,Pacific whiting OR
24,2008,42.87236934,Million $,Pacific whiting OR
24,2009,10.5252207,Million $,Pacific whiting OR
24,2010,22.27967319,Million $,Pacific whiting OR
24,2011,43.84498914,Million $,Pacific whiting OR
24,2012,44.50557058,Million $,Pacific whiting OR
24,2013,70.83924346,Million $,Pacific whiting OR
24,2014,72.02381728,Million $,Pacific whiting OR
24,2015,27.48517917,Million $,Pacific whiting OR
24,2016,48.44895224,Million $,Pacific whiting OR
24,2017,55.71382839,Million $,Pacific whiting OR
24,2018,46.74923744,Million $,Pacific whiting OR
24,2019,52.14004852,Million $,Pacific whiting OR
24,2020,39.89465254,Million $,Pacific whiting OR
24,2021,57.77196113,Million $,Pacific whiting OR
24,2022,66.47428798,Million $,Pacific whiting OR
24,2023,41.82030336,Million $,Pacific whiting OR
24,2024,34.98873572,Million $,Pacific whiting OR
25,1981,4.61E-06,Million $,"Coastal pelagic spp, no squid OR"
25,1982,0.000461863,Million $,"Coastal pelagic spp, no squid OR"
25,1983,0.024611264,Million $,"Coastal pelagic spp, no squid OR"
25,1984,0.002444518,Million $,"Coastal pelagic spp, no squid OR"
25,1985,0.00012201,Million $,"Coastal pelagic spp, no squid OR"
25,1986,2.25E-06,Million $,"Coastal pelagic spp, no squid OR"
25,1987,0.001443713,Million $,"Coastal pelagic spp, no squid OR"
25,1988,0.000918587,Million $,"Coastal pelagic spp, no squid OR"
25,1989,0.002890428,Million $,"Coastal pelagic spp, no squid OR"
25,1990,0.008733312,Million $,"Coastal pelagic spp, no squid OR"
25,1991,0.005946731,Million $,"Coastal pelagic spp, no squid OR"
25,1992,0.002128814,Million $,"Coastal pelagic spp, no squid OR"
25,1993,0.007607724,Million $,"Coastal pelagic spp, no squid OR"
25,1994,0.03702828,Million $,"Coastal pelagic spp, no squid OR"
25,1995,0.023058245,Million $,"Coastal pelagic spp, no squid OR"
25,1996,0.022954655,Million $,"Coastal pelagic spp, no squid OR"
25,1997,0.00584299,Million $,"Coastal pelagic spp, no squid OR"
25,1998,0.101458024,Million $,"Coastal pelagic spp, no squid OR"
25,1999,0.170257477,Million $,"Coastal pelagic spp, no squid OR"
25,2000,2.044436509,Million $,"Coastal pelagic spp, no squid OR"
25,2001,2.734375469,Million $,"Coastal pelagic spp, no squid OR"
25,2002,4.577648844,Million $,"Coastal pelagic spp, no squid OR"
25,2003,4.634088646,Million $,"Coastal pelagic spp, no squid OR"
25,2004,7.677324551,Million $,"Coastal pelagic spp, no squid OR"
25,2005,9.532009399,Million $,"Coastal pelagic spp, no squid OR"
25,2006,5.876025958,Million $,"Coastal pelagic spp, no squid OR"
