metric,timeseries,year,SElo,index,SEup,region_type
snowpack,Sacramento San Joaquin,1927,-0.660070115266406,0.119882589955206,0.896751462643815,Ecoregion
snowpack,Sacramento San Joaquin,1928,-1.56219995852302,-0.798664511407646,-0.0363114011917267,Ecoregion
snowpack,Sacramento San Joaquin,1929,-1.43877164966179,-0.70414461480677,0.0308131366192531,Ecoregion
snowpack,Sacramento San Joaquin,1930,-1.09510430393508,-0.561160584991256,-0.0275720268735435,Ecoregion
snowpack,Sacramento San Joaquin,1931,-1.78638248999451,-1.23720013411646,-0.688601540677217,Ecoregion
snowpack,Sacramento San Joaquin,1932,-0.0514600731569628,0.480188156107849,1.01089768323813,Ecoregion
snowpack,Sacramento San Joaquin,1933,-0.622973362537344,-0.0919271811528016,0.436997977075743,Ecoregion
snowpack,Sacramento San Joaquin,1934,-1.82496633000446,-1.28933775845253,-0.753160155823229,Ecoregion
snowpack,Sacramento San Joaquin,1935,-0.215438683718747,0.375703075023667,0.967322211728517,Ecoregion
snowpack,Sacramento San Joaquin,1936,-0.00543831879609657,0.530029449539897,1.06510561464401,Ecoregion
snowpack,Sacramento San Joaquin,1937,0.399705160698328,0.939261510412329,1.47923600473917,Ecoregion
snowpack,Sacramento San Joaquin,1938,1.19060673712936,1.70546395913205,2.21816516391928,Ecoregion
snowpack,Sacramento San Joaquin,1939,-1.07277654806067,-0.559084661421669,-0.0452538453060783,Ecoregion
snowpack,Sacramento San Joaquin,1940,-0.64375191250546,-0.116552578938597,0.408596719499693,Ecoregion
snowpack,Sacramento San Joaquin,1941,0.45242743421688,0.970476329103105,1.48888090718042,Ecoregion
snowpack,Sacramento San Joaquin,1942,-0.293183285040608,0.215369703940968,0.722922898618299,Ecoregion
snowpack,Sacramento San Joaquin,1943,-0.330046033059964,0.183641649817759,0.698171184908323,Ecoregion
snowpack,Sacramento San Joaquin,1944,-0.746578033420782,-0.27261919106527,0.200362332659926,Ecoregion
snowpack,Sacramento San Joaquin,1945,-0.0408806913827385,0.430673430875714,0.905292608784125,Ecoregion
snowpack,Sacramento San Joaquin,1946,-0.107327249561925,0.364862666082373,0.837923805559135,Ecoregion
snowpack,Sacramento San Joaquin,1947,-1.23418942327412,-0.760183589661295,-0.284661861668823,Ecoregion
snowpack,Sacramento San Joaquin,1948,-1.02149419180046,-0.545985861996309,-0.0716181518361206,Ecoregion
snowpack,Sacramento San Joaquin,1949,0.153264583270379,0.625605246402374,1.09771479686495,Ecoregion
snowpack,Sacramento San Joaquin,1950,-0.366814315768736,0.104743331159082,0.576438578068845,Ecoregion
snowpack,Sacramento San Joaquin,1951,-1.16533630871156,-0.693152190994834,-0.221473381426513,Ecoregion
snowpack,Sacramento San Joaquin,1952,1.51430627189679,1.99391213896447,2.47096354570674,Ecoregion
snowpack,Sacramento San Joaquin,1953,-0.488934248181597,-0.0156347178149506,0.455908655808712,Ecoregion
snowpack,Sacramento San Joaquin,1954,-0.353821951051068,0.117829056926558,0.588811782870538,Ecoregion
snowpack,Sacramento San Joaquin,1955,-1.0070599528985,-0.535606157394984,-0.0632878297515487,Ecoregion
snowpack,Sacramento San Joaquin,1956,0.181847094026317,0.65304603882506,1.12455191970156,Ecoregion
snowpack,Sacramento San Joaquin,1957,-0.855556243450746,-0.384601096495159,0.0871235222960382,Ecoregion
snowpack,Sacramento San Joaquin,1958,0.914276594243926,1.39387859026065,1.87266822036932,Ecoregion
snowpack,Sacramento San Joaquin,1959,-1.18730759702995,-0.710519104067158,-0.235123702006239,Ecoregion
snowpack,Sacramento San Joaquin,1960,-1.08489237878273,-0.584848630778401,-0.0854635513966074,Ecoregion
snowpack,Sacramento San Joaquin,1961,-0.967823065529604,-0.494128745934925,-0.021286937126371,Ecoregion
snowpack,Sacramento San Joaquin,1962,0.550172336463774,1.02234815350285,1.49334124810406,Ecoregion
snowpack,Sacramento San Joaquin,1963,-1.44669866734257,-0.976275820700729,-0.50285862850547,Ecoregion
snowpack,Sacramento San Joaquin,1964,-1.000654077926,-0.5289606989701,-0.0576732537107982,Ecoregion
snowpack,Sacramento San Joaquin,1965,-0.631653666550689,-0.159640452134982,0.311799302750992,Ecoregion
snowpack,Sacramento San Joaquin,1966,-0.717884158128641,-0.243984225789235,0.227238713344027,Ecoregion
snowpack,Sacramento San Joaquin,1967,-0.0751123954507401,0.398245425070191,0.87255591471517,Ecoregion
snowpack,Sacramento San Joaquin,1968,-0.973982642518475,-0.501780407317495,-0.031143529178329,Ecoregion
snowpack,Sacramento San Joaquin,1969,1.7916751208564,2.26209979235961,2.73478978075081,Ecoregion
snowpack,Sacramento San Joaquin,1970,-1.07489158632021,-0.604127810078658,-0.132608996543577,Ecoregion
snowpack,Sacramento San Joaquin,1971,-0.346659992135711,0.128146281781616,0.598707047874394,Ecoregion
snowpack,Sacramento San Joaquin,1972,-1.08237802180093,-0.611221999666099,-0.139052959285029,Ecoregion
snowpack,Sacramento San Joaquin,1973,0.501979316566251,0.973609500180481,1.44387949253726,Ecoregion
snowpack,Sacramento San Joaquin,1974,0.0522615857946833,0.540478622625936,1.02840723912594,Ecoregion
snowpack,Sacramento San Joaquin,1975,0.555439833703903,1.03833276025557,1.51962420240368,Ecoregion
snowpack,Sacramento San Joaquin,1976,-1.34638470884434,-0.856656167562781,-0.365833596261971,Ecoregion
snowpack,Sacramento San Joaquin,1977,-1.63453494830233,-1.15987587761324,-0.683786915283915,Ecoregion
snowpack,Sacramento San Joaquin,1978,0.556922246672749,1.0603785294061,1.56211258693195,Ecoregion
snowpack,Sacramento San Joaquin,1979,-0.562632687462315,-0.085199698681549,0.391011320258766,Ecoregion
snowpack,Sacramento San Joaquin,1980,0.195926721317109,0.667037433943374,1.14245042772716,Ecoregion
snowpack,Sacramento San Joaquin,1981,-0.793096577863359,-0.4722144440048,-0.151064113379576,Ecoregion
snowpack,Sacramento San Joaquin,1982,0.0790850768193764,0.435220241460724,0.791515698539287,Ecoregion
snowpack,Sacramento San Joaquin,1983,2.03703666720916,2.35347284121637,2.67025737528664,Ecoregion
snowpack,Sacramento San Joaquin,1984,-0.0684931159546387,0.241293912304127,0.551110781116288,Ecoregion
snowpack,Sacramento San Joaquin,1985,-0.0779475878698383,0.235612195072206,0.549240579777993,Ecoregion
snowpack,Sacramento San Joaquin,1986,-0.131488906639933,0.181217029989904,0.493301951953257,Ecoregion
snowpack,Sacramento San Joaquin,1987,-0.79452490277202,-0.48441765731099,-0.173974528502906,Ecoregion
snowpack,Sacramento San Joaquin,1988,-1.23633230244395,-0.926902128075961,-0.617365725263916,Ecoregion
snowpack,Sacramento San Joaquin,1989,-0.455265915231322,-0.145759943488962,0.164050507602811,Ecoregion
snowpack,Sacramento San Joaquin,1990,-1.30067598418515,-0.990499505296621,-0.680398547006667,Ecoregion
snowpack,Sacramento San Joaquin,1991,-0.720013292378343,-0.410643822195987,-0.101094815401014,Ecoregion
snowpack,Sacramento San Joaquin,1992,-0.740626171690335,-0.431286653873337,-0.121619206373833,Ecoregion
snowpack,Sacramento San Joaquin,1993,0.524900979492353,0.834239337286266,1.14393019441641,Ecoregion
snowpack,Sacramento San Joaquin,1994,-1.05231722359145,-0.742865944528843,-0.433422624521645,Ecoregion
snowpack,Sacramento San Joaquin,1995,0.958866245739255,1.26869277877566,1.57854325612904,Ecoregion
snowpack,Sacramento San Joaquin,1996,-0.248919959169706,0.0605973750470145,0.369968300434666,Ecoregion
snowpack,Sacramento San Joaquin,1997,-0.80053422237481,-0.489969648099869,-0.1798431252966,Ecoregion
snowpack,Sacramento San Joaquin,1998,0.962923088414578,1.28158780970622,1.6010235988797,Ecoregion
snowpack,Sacramento San Joaquin,1999,-0.289607005583671,0.0460591749673552,0.381343932621472,Ecoregion
snowpack,Sacramento San Joaquin,2000,-0.357871524310614,-0.0442691759000223,0.26907648238897,Ecoregion
snowpack,Sacramento San Joaquin,2001,-0.83765511865725,-0.528171674750831,-0.218762210649299,Ecoregion
snowpack,Sacramento San Joaquin,2002,-0.391511902526623,-0.0811725162919622,0.229215290937227,Ecoregion
snowpack,Sacramento San Joaquin,2003,-0.937916249427539,-0.622248432673859,-0.306622564390237,Ecoregion
snowpack,Sacramento San Joaquin,2004,-0.592330959505638,-0.282069175229039,0.0281250679626985,Ecoregion
snowpack,Sacramento San Joaquin,2005,0.848168565694394,1.15784070325252,1.46817773561345,Ecoregion
snowpack,Sacramento San Joaquin,2006,0.19447047442817,0.512275463415839,0.829747542270849,Ecoregion
snowpack,Sacramento San Joaquin,2007,-1.35214592702398,-1.04159223227452,-0.731062884890724,Ecoregion
snowpack,Sacramento San Joaquin,2008,-0.265388281495623,0.0469529316860704,0.35907726361289,Ecoregion
snowpack,Sacramento San Joaquin,2009,-0.48279383528626,-0.165026576199361,0.152507561041116,Ecoregion
snowpack,Sacramento San Joaquin,2010,-0.100511122308747,0.214700987756873,0.529917906805335,Ecoregion
snowpack,Sacramento San Joaquin,2011,0.866817312688545,1.18339549733689,1.49947761634763,Ecoregion
snowpack,Sacramento San Joaquin,2012,-1.15689355631798,-0.839359300070942,-0.521846867377733,Ecoregion
snowpack,Sacramento San Joaquin,2013,-1.36132694180077,-1.04508287662355,-0.729096176770118,Ecoregion
snowpack,Sacramento San Joaquin,2014,-1.51029891332012,-1.19684737616846,-0.883421549338863,Ecoregion
snowpack,Sacramento San Joaquin,2015,-2.07695938002753,-1.76714622483749,-1.45761253900447,Ecoregion
snowpack,Sacramento San Joaquin,2016,-0.457826090713729,-0.14185692079914,0.17434778965334,Ecoregion
snowpack,Sacramento San Joaquin,2017,0.265458017478115,0.578197485907907,0.89007592281477,Ecoregion
snowpack,Sacramento San Joaquin,2018,-1.22768285805355,-0.91363648859101,-0.599857561313909,Ecoregion
snowpack,Sacramento San Joaquin,2019,0.996954383220331,1.30794002108822,1.61911234888388,Ecoregion
snowpack,Sacramento San Joaquin,2020,-1.09224665241335,-0.765341938975859,-0.438317375824686,Ecoregion
snowpack,Sacramento San Joaquin,2021,-0.936499636943652,-0.622930077419798,-0.309515974284192,Ecoregion
snowpack,Sacramento San Joaquin,2022,-1.62144604105687,-1.31133863985264,-1.00164380048259,Ecoregion
snowpack,Sacramento San Joaquin,2023,1.49047901991092,1.80642664261866,2.12126015213609,Ecoregion
snowpack,Sacramento San Joaquin,2024,0.0093751525094779,0.320801715205867,0.632552051635383,Ecoregion
snowpack,Sacramento San Joaquin,2025,-0.431003598303234,-0.121220795902854,0.188727778813116,Ecoregion
