response,region,year,estimate_low,estimate,estimate_high,region_type
1 day max flow,WAC,2022,0.9672634625634118,1.291974267011526,1.6144220460716863,ESU
1 day max flow,WAC,2023,-0.9759582386977724,-0.6530055821234436,-0.3298853310406015,ESU
1 day max flow,WAC,2024,-0.3806380031427965,-0.05793513348911996,0.26557415897496217,ESU
7 day min flow,UWR,1981,-0.5156056627381943,-0.1635301487549685,0.1868307010331532,ESU
7 day min flow,UWR,1982,-0.3056843325116269,0.04677117704868728,0.3972576669792628,ESU
7 day min flow,UWR,1983,0.8461408294052268,1.195952577945958,1.546329980173532,ESU
7 day min flow,UWR,1984,0.06134155024481508,0.41174249714791106,0.7613978346754396,ESU
7 day min flow,UWR,1985,-0.34121788482134385,0.008805954864675662,0.36004360971860627,ESU
7 day min flow,UWR,1986,-0.7917496695357269,-0.4419332979909234,-0.09214069905010164,ESU
7 day min flow,UWR,1987,-1.2287075072456435,-0.8782077038292545,-0.5286274971487652,ESU
7 day min flow,UWR,1988,-1.1300122102839811,-0.7804276378591632,-0.42964661743446725,ESU
7 day min flow,UWR,1989,-0.6406486942327492,-0.2909061472334126,0.059350010627375105,ESU
7 day min flow,UWR,1990,-0.8851108224198444,-0.5351816476846487,-0.18354305212969796,ESU
7 day min flow,UWR,1991,-0.7618543637516975,-0.4118789903327083,-0.06221645252300706,ESU
7 day min flow,UWR,1992,-1.5780826356317161,-1.2283734424739916,-0.8782101665624416,ESU
7 day min flow,UWR,1993,-0.41579339644888125,-0.06610327555511168,0.2842576744834484,ESU
7 day min flow,UWR,1994,-1.4840804499246865,-1.1339272933540128,-0.784047996781519,ESU
7 day min flow,UWR,1995,-0.7910149130378485,-0.44004326496291574,-0.09034259848344012,ESU
7 day min flow,UWR,1996,0.04005350228374377,0.3904175869002278,0.7424046876484667,ESU
7 day min flow,UWR,1997,0.5238689912875276,0.8739392003989754,1.225501973992521,ESU
7 day min flow,UWR,1998,-0.2596451407282871,0.09022380689098046,0.44136144260732163,ESU
7 day min flow,UWR,1999,0.6075335804285731,0.9587274481304898,1.3109819814465753,ESU
7 day min flow,UWR,2000,-0.1766778632911314,0.17342340590984762,0.5249948336089691,ESU
7 day min flow,UWR,2001,-1.4514964671228572,-1.1004424779179223,-0.7507492478055504,ESU
7 day min flow,UWR,2002,-0.8522363047391857,-0.5023866729735279,-0.15262834383010193,ESU
7 day min flow,UWR,2003,-0.8875712516418632,-0.537828293887734,-0.18676077504681154,ESU
7 day min flow,UWR,2004,-0.6581764880488797,-0.3082305676548767,0.041462307097798135,ESU
7 day min flow,UWR,2005,-1.0886519566615451,-0.7381914015236873,-0.38835198381898484,ESU
7 day min flow,UWR,2006,-0.351829602237066,-9.997992336760822e-4,0.3494685802492978,ESU
7 day min flow,UWR,2007,-0.4124196523126431,-0.06231575037722019,0.28731269950827315,ESU
7 day min flow,UWR,2008,0.2123830139133973,0.5621500931656276,0.9126573643970268,ESU
7 day min flow,UWR,2009,-0.1423632289691578,0.2085517736521761,0.5608857677121785,ESU
7 day min flow,UWR,2010,0.35409761644924814,0.7036511209660737,1.0540048704523797,ESU
7 day min flow,UWR,2011,0.5487289404031048,0.8986959549472117,1.2491337841075312,ESU
7 day min flow,UWR,2012,0.4817797888147263,0.8315739028481448,1.18268553755048,ESU
7 day min flow,UWR,2013,0.33525051073571027,0.6851501878982851,1.0348901653659748,ESU
7 day min flow,UWR,2014,0.49677074586847975,0.8484247987027758,1.198338158687343,ESU
7 day min flow,UWR,2015,-0.7327497228040288,-0.3818257099480603,-0.03185858730717839,ESU
7 day min flow,UWR,2016,-0.5322372349415346,-0.1810616521832576,0.16904161495732403,ESU
7 day min flow,UWR,2017,0.008765202775616932,0.35851654208947553,0.7083705315428165,ESU
7 day min flow,UWR,2018,-0.223904595310438,0.12569481846327832,0.47599367614096066,ESU
7 day min flow,UWR,2019,-0.44861487611467576,-0.09824317969603098,0.25158034416982106,ESU
7 day min flow,UWR,2020,-0.3190571940804289,0.03163140293255058,0.3816222818745869,ESU
7 day min flow,UWR,2021,-0.5663422063068618,-0.21250075464907367,0.13888421635930412,ESU
7 day min flow,UWR,2022,0.05994090269374952,0.41086768305757754,0.7607771373901671,ESU
7 day min flow,UWR,2023,-0.19433612703299713,0.15778620085102135,0.5084974071373023,ESU
7 day min flow,UWR,2024,0.1865196023243122,0.5395979076815014,0.8929995803080413,ESU
1 day max flow,UWR,1981,0.21930394719245058,0.44205624871817606,0.6655716664859015,ESU
1 day max flow,UWR,1982,0.8067655518526587,1.0296157995222786,1.2536437126535114,ESU
1 day max flow,UWR,1983,-0.047888926165818635,0.17486145185403623,0.39798829127933544,ESU
1 day max flow,UWR,1984,-0.37408939145548814,-0.15116933185643236,0.07170821623422488,ESU
1 day max flow,UWR,1985,-0.40706749078529514,-0.18437041574041668,0.03904983754206834,ESU
1 day max flow,UWR,1986,0.8745367486887934,1.0972755584749216,1.3204756191427354,ESU
1 day max flow,UWR,1987,-0.5043655033860315,-0.28142023981297,-0.05858588543560664,ESU
1 day max flow,UWR,1988,-0.47635395689452875,-0.25362966665425674,-0.02997637432553657,ESU
1 day max flow,UWR,1989,-0.6497440206201437,-0.42553078272209843,-0.20257942366687076,ESU
1 day max flow,UWR,1990,-0.3979742329144742,-0.17220211454408726,0.05154420992318326,ESU
1 day max flow,UWR,1991,-0.9259058737464001,-0.7031430303624372,-0.48010574470790274,ESU
1 day max flow,UWR,1992,-0.7954232390627548,-0.5724430457582339,-0.349650245042444,ESU
1 day max flow,UWR,1993,-0.5506815335932462,-0.3279605779231917,-0.10477534618751155,ESU
1 day max flow,UWR,1994,-1.637672113367917,-1.4149224120392552,-1.1917869428855723,ESU
1 day max flow,UWR,1995,0.029938485611629345,0.2528172079898673,0.4769629974561196,ESU
1 day max flow,UWR,1996,2.5666875014507164,2.791471784596297,3.014536087845996,ESU
1 day max flow,UWR,1997,1.3908240845600943,1.6135249405605303,1.8370014034967745,ESU
1 day max flow,UWR,1998,-0.741299762167898,-0.5184421884729512,-0.2955413498449418,ESU
1 day max flow,UWR,1999,0.8061332085194729,1.0288626685915627,1.2520113589458908,ESU
1 day max flow,UWR,2000,0.208110521923573,0.43265751277555653,0.655694098954613,ESU
1 day max flow,UWR,2001,-2.1381779777531578,-1.9154459144807594,-1.6920154537984766,ESU
1 day max flow,UWR,2002,-0.43605627706748495,-0.2131636879555005,0.009695514302314051,ESU
1 day max flow,UWR,2003,-0.7316712090902404,-0.5089321407454546,-0.2857998112967286,ESU
1 day max flow,UWR,2004,-0.6280968593534191,-0.40518962560192134,-0.18233449807280053,ESU
1 day max flow,UWR,2005,-1.2816825745688334,-1.0587766814241706,-0.835931601995966,ESU
1 day max flow,UWR,2006,0.6523744843389067,0.8751185055946805,1.0988839164828277,ESU
1 day max flow,UWR,2007,-0.23611066233890257,-0.013326627228938147,0.20969561631289554,ESU
1 day max flow,UWR,2008,-0.5432456077982963,-0.3203610291713678,-0.09634448851145308,ESU
1 day max flow,UWR,2009,-0.08899055191226282,0.13600593511770995,0.359229541835401,ESU
1 day max flow,UWR,2010,-0.5215045950403732,-0.2974202081891072,-0.07449765603968234,ESU
1 day max flow,UWR,2011,0.26385615761397485,0.4877589876280608,0.7105206129840052,ESU
1 day max flow,UWR,2012,0.598824405341271,0.8215220974338189,1.0449367259725895,ESU
1 day max flow,UWR,2013,-0.25487067827683885,-0.032165775132681505,0.1911785761808974,ESU
1 day max flow,UWR,2014,-0.05060063537008777,0.17252759669740883,0.3952789100935967,ESU
1 day max flow,UWR,2015,0.15634978168824085,0.3794545812637421,0.6021967957827603,ESU
1 day max flow,UWR,2016,-0.15897076481726818,0.06394192101594523,0.2867857254937451,ESU
1 day max flow,UWR,2017,-0.6302194224361919,-0.40746622224608703,-0.1844026049367803,ESU
1 day max flow,UWR,2018,-0.9819411671236689,-0.7585046100277631,-0.5358094814619736,ESU
1 day max flow,UWR,2019,1.050767702796019,1.2738668828639579,1.4967407112172573,ESU
1 day max flow,UWR,2020,-0.9854217030602068,-0.7626819362503718,-0.5395674524421933,ESU
1 day max flow,UWR,2021,-0.6022399589778097,-0.37863929647655004,-0.1559324894422735,ESU
1 day max flow,UWR,2022,-0.2776392930610716,-0.054788332336907865,0.16811173139121,ESU
1 day max flow,UWR,2023,-0.8954026986699012,-0.6725631055137415,-0.4496319379518414,ESU
1 day max flow,UWR,2024,-0.4976874008152747,-0.27344255162715125,-0.04886559023780304,ESU
7 day min flow,ORC,1981,-0.7734484307075788,-0.40416991871135827,-0.03520324529087554,ESU
7 day min flow,ORC,1982,-0.27483488014768753,0.09334375139785507,0.46150883308291724,ESU
7 day min flow,ORC,1983,2.182687853656717,2.5554121672030634,2.9274551646802602,ESU
7 day min flow,ORC,1984,1.0896685992081019,1.4605069036102631,1.8308627124461618,ESU
7 day min flow,ORC,1985,0.10249808309605357,0.4721855392150102,0.8415422393362881,ESU
7 day min flow,ORC,1986,-0.6190714586148189,-0.25081326248083685,0.11742213892375036,ESU
7 day min flow,ORC,1987,-0.8299378247793212,-0.4618356289298282,-0.09370948706034338,ESU
7 day min flow,ORC,1988,-1.2371188207961423,-0.8687560751662639,-0.5002228637602983,ESU
7 day min flow,ORC,1989,-0.6507324883975,-0.28252672044143096,0.0858166695142209,ESU
7 day min flow,ORC,1990,-0.3479112764920192,0.020201587142680517,0.38842499475011383,ESU
7 day min flow,ORC,1991,-0.5841418470972977,-0.2158885264200996,0.15251017633088038,ESU
7 day min flow,ORC,1992,-1.3859401115276628,-1.0177734293546745,-0.649506879439557,ESU
7 day min flow,ORC,1993,-0.622385632784993,-0.2541411424031763,0.11399725269895339,ESU
7 day min flow,ORC,1994,-1.078646511375368,-0.7103894540685226,-0.3422586822973547,ESU
7 day min flow,ORC,1995,-0.9151593552068469,-0.5468194790193016,-0.1784123656404914,ESU
7 day min flow,ORC,1996,0.8035966400985809,1.1719248209465818,1.5400837164214953,ESU
7 day min flow,ORC,1997,0.8139066097120617,1.1825022177095075,1.5508758499563347,ESU
7 day min flow,ORC,1998,0.5253315560944389,0.8958641129609795,1.2669621925557522,ESU
7 day min flow,ORC,1999,0.3350095624424428,0.7039808323657769,1.0733256942400846,ESU
7 day min flow,ORC,2000,-0.38953824788162256,-0.0204961273721166,0.3489466446669845,ESU
7 day min flow,ORC,2001,-0.893065444127075,-0.5223686545600671,-0.1522015350686497,ESU
7 day min flow,ORC,2002,-1.1469905349568301,-0.7785809310552418,-0.41031686976392856,ESU
7 day min flow,ORC,2003,-1.1234074440014659,-0.755071110654132,-0.38653626502040295,ESU
7 day min flow,ORC,2004,-0.49865594100806887,-0.13044216011487697,0.2376883728240237,ESU
7 day min flow,ORC,2005,-0.5215900242254798,-0.15316514218377555,0.21504928609992952,ESU
7 day min flow,ORC,2006,-0.5575733666439746,-0.1892875955663918,0.179190441223204,ESU
7 day min flow,ORC,2007,-0.5987333978438043,-0.23050300618940214,0.13783192629911117,ESU
7 day min flow,ORC,2008,0.20501011989502366,0.5734054078185195,0.941694389188637,ESU
7 day min flow,ORC,2009,-0.6205428827876154,-0.252201602322344,0.11603292449566166,ESU
7 day min flow,ORC,2010,-0.2696549221654849,0.09845804708079686,0.4666338796340473,ESU
7 day min flow,ORC,2011,0.5355118209848034,0.9041667661883189,1.273059120965204,ESU
7 day min flow,ORC,2012,0.19391800985966529,0.5620170930340808,0.9302112657688497,ESU
7 day min flow,ORC,2013,-0.40443997337359383,-0.036165964048810194,0.3322788011963593,ESU
7 day min flow,ORC,2014,-0.6954304036526626,-0.3268349995591924,0.041568967458194495,ESU
7 day min flow,ORC,2015,-1.2413909280733402,-0.8732087475070619,-0.5049077507100577,ESU
7 day min flow,ORC,2016,-0.9264769655650866,-0.5583570614562067,-0.19024431204012587,ESU
7 day min flow,ORC,2017,0.7107135131147733,1.0800760823577076,1.4498226396828744,ESU
7 day min flow,ORC,2018,-0.7814845921062539,-0.4133447765976374,-0.04508491537176629,ESU
7 day min flow,ORC,2019,-0.5277817477442116,-0.15932322483672987,0.20935711049391723,ESU
7 day min flow,ORC,2020,-0.4309327429645077,-0.062090892400199056,0.30646444637046355,ESU
7 day min flow,ORC,2021,-1.3333348329743853,-0.9650736313368835,-0.5967281260849007,ESU
7 day min flow,ORC,2022,-0.17592118799777573,0.1922332309521143,0.5603306260162388,ESU
7 day min flow,ORC,2023,-1.1007728255941722,-0.7325216632344641,-0.3641098023617408,ESU
7 day min flow,ORC,2024,-0.15037030812272142,0.24690002927881358,0.6444110499099852,ESU
1 day max flow,ORC,1981,0.025182548377399916,0.3536277068513133,0.684784503122037,ESU
1 day max flow,ORC,1982,0.8631998105390732,1.1922622013411235,1.5221183105493274,ESU
1 day max flow,ORC,1983,0.4284849754326435,0.7601854444780323,1.0895828549569044,ESU
1 day max flow,ORC,1984,-0.2107447465650009,0.11885837426635526,0.44819011612802295,ESU
1 day max flow,ORC,1985,-0.8587556896100396,-0.529285816742654,-0.19998183789312884,ESU
1 day max flow,ORC,1986,0.09939869208104213,0.42947174225269286,0.7580713306116853,ESU
1 day max flow,ORC,1987,-0.6025832535133253,-0.27254206686980215,0.05607413544879203,ESU
1 day max flow,ORC,1988,-0.5614457863007598,-0.23276086998887086,0.09740896307714825,ESU
1 day max flow,ORC,1989,-0.8189146678120782,-0.48827942101634403,-0.15974429688195046,ESU
1 day max flow,ORC,1990,-0.2879649476230893,0.04116566319624497,0.37071202852282614,ESU
1 day max flow,ORC,1991,-0.7572258614058737,-0.42727270586342647,-0.0986130064513972,ESU
1 day max flow,ORC,1992,-1.246200494004089,-0.9162242297192332,-0.5875823271211366,ESU
1 day max flow,ORC,1993,-1.061642292270729,-0.7331945958532565,-0.40252089998186824,ESU
1 day max flow,ORC,1994,-1.5248136099750147,-1.1961885611126797,-0.8661484296899178,ESU
1 day max flow,ORC,1995,-0.11103872459469719,0.21774234260539052,0.54744823103583,ESU
1 day max flow,ORC,1996,1.2540621277788768,1.5831984691292305,1.9135896515573787,ESU
1 day max flow,ORC,1997,0.9436891492804593,1.272111103617416,1.6028539593820983,ESU
1 day max flow,ORC,1998,-0.9709060147466807,-0.6418780960302061,-0.3125254155075246,ESU
1 day max flow,ORC,1999,0.6992982309834341,1.0283260559802918,1.3586422433758032,ESU
1 day max flow,ORC,2000,-0.01095544451424113,0.32052408184264514,0.6488981280242181,ESU
1 day max flow,ORC,2001,-2.0578678558560046,-1.728913610429361,-1.3994648600176411,ESU
1 day max flow,ORC,2002,-0.8952333659847354,-0.5657232841838007,-0.23682292702494312,ESU
1 day max flow,ORC,2003,-0.5678820723913192,-0.2387430430648961,0.09056999579704664,ESU
1 day max flow,ORC,2004,-0.6706441094126427,-0.34142843328295175,-0.012280707824451509,ESU
1 day max flow,ORC,2005,-0.8113681290894588,-0.48230669878839616,-0.15298639065900982,ESU
1 day max flow,ORC,2006,0.6656045276441124,0.9949857221984915,1.3239832183474154,ESU
1 day max flow,ORC,2007,0.35475615177704234,0.6840199843825212,1.0131280175586141,ESU
1 day max flow,ORC,2008,-0.034692405753450783,0.29500472358351193,0.6239607416403503,ESU
1 day max flow,ORC,2009,0.09301447472644575,0.4233843956826941,0.7519172472678481,ESU
1 day max flow,ORC,2010,-1.1886757701966584,-0.8598659295999855,-0.5302131986141474,ESU
1 day max flow,ORC,2011,-0.09034584618785196,0.23908466821723312,0.5680493402283675,ESU
1 day max flow,ORC,2012,0.6016043908997195,0.9301800790741028,1.2613959167129858,ESU
1 day max flow,ORC,2013,-0.3237844039975711,0.0050001137270258905,0.3346925241135529,ESU
1 day max flow,ORC,2014,-0.710034217589884,-0.3806156323973474,-0.05164728737266022,ESU
1 day max flow,ORC,2015,0.38271294392589145,0.7129544795071205,1.041592822211371,ESU
1 day max flow,ORC,2016,0.2061059370189432,0.5364885714438179,0.8649997154403599,ESU
1 day max flow,ORC,2017,6.866255992816761e-4,0.33099809343709785,0.6596756411752711,ESU
1 day max flow,ORC,2018,-1.0986588063425256,-0.7701392189351268,-0.43925046624488623,ESU
1 day max flow,ORC,2019,-0.09842451978476593,0.2300359423012284,0.5606365404049927,ESU
1 day max flow,ORC,2020,-1.2253191088669544,-0.8957621027964429,-0.5668893766096339,ESU
1 day max flow,ORC,2021,-0.5484495623909009,-0.21961282310474783,0.11052832628315581,ESU
1 day max flow,ORC,2022,-0.611453895131967,-0.2815709289078589,0.047163663694751,ESU
1 day max flow,ORC,2023,-0.6925821926373816,-0.3639121340128128,-0.033892236763338024,ESU
1 day max flow,ORC,2024,-0.5009700680524097,-0.14907741595036736,0.20075136985288794,ESU
7 day min flow,PUG,1981,-0.22418031860236975,0.06231519636096327,0.3478946111764741,ESU
7 day min flow,PUG,1982,0.5231335624196741,0.8088463241591869,1.0964292340996427,ESU
7 day min flow,PUG,1983,1.0220429776959483,1.3104977485872717,1.5964122981015318,ESU
7 day min flow,PUG,1984,-0.08978210408409523,0.20027561132167956,0.48768608428653615,ESU
7 day min flow,PUG,1985,-0.28039537569478185,0.005425282933142151,0.2909728606681288,ESU
7 day min flow,PUG,1986,-0.5793364473060814,-0.29384116866941073,-0.00788149948361938,ESU
7 day min flow,PUG,1987,-1.1661693206797206,-0.8806842081732484,-0.5944834200367434,ESU
7 day min flow,PUG,1988,-1.552188952338347,-1.2665436731564081,-0.9808015963794987,ESU
7 day min flow,PUG,1989,-0.3903647811543156,-0.10470655813368727,0.1819069861989594,ESU
7 day min flow,PUG,1990,-0.7696379203573918,-0.4840524784434355,-0.19828704868925484,ESU
7 day min flow,PUG,1991,0.5447475206088488,0.8320655281942226,1.122519315027049,ESU
7 day min flow,PUG,1992,-0.9097676698659332,-0.6243423909509279,-0.3378077612850907,ESU
7 day min flow,PUG,1993,-0.5913851349402093,-0.3028581720186184,-0.016984045874140152,ESU
7 day min flow,PUG,1994,-0.7838308309549114,-0.4979330044392,-0.21213924399036865,ESU
7 day min flow,PUG,1995,-1.0555452711991038,-0.7693527105486465,-0.48389308421466193,ESU
7 day min flow,PUG,1996,0.22341871923319528,0.5088020358045212,0.7953596129454099,ESU
7 day min flow,PUG,1997,0.905709923821832,1.1913419052235046,1.4791713227699663,ESU
7 day min flow,PUG,1998,-0.38678449203487775,-0.10137678795506438,0.184803355396085,ESU
7 day min flow,PUG,1999,0.05354954964383185,0.3398112875417983,0.6266767743944368,ESU
7 day min flow,PUG,2000,0.2715696507173316,0.5572448821517371,0.8452770753279654,ESU
7 day min flow,PUG,2001,-0.4469442481214377,-0.1610790897408328,0.12446123662714509,ESU
7 day min flow,PUG,2002,-0.4101882788832091,-0.12320545200906538,0.16258665492102992,ESU
7 day min flow,PUG,2003,-1.374210494285978,-1.088658066897262,-0.8028401187486438,ESU
7 day min flow,PUG,2004,-0.3333899476070605,-0.04745087653975918,0.24063497133465406,ESU
7 day min flow,PUG,2005,-0.7370968228160704,-0.4496145575970509,-0.16408346890172582,ESU
7 day min flow,PUG,2006,-0.49813491508123603,-0.21239802767093746,0.07344124872124219,ESU
7 day min flow,PUG,2007,-0.9912258049731331,-0.7038399543462684,-0.41825632379190925,ESU
7 day min flow,PUG,2008,0.3355856932719461,0.6240010533976517,0.9099213181017164,ESU
7 day min flow,PUG,2009,-0.3579060883881148,-0.07181580362207265,0.2136276179246319,ESU
7 day min flow,PUG,2010,-0.5855589390252829,-0.29676109186196836,-0.010569684244731703,ESU
7 day min flow,PUG,2011,1.1499972834688714,1.4358707754865236,1.7243828050513084,ESU
7 day min flow,PUG,2012,0.42148880926009596,0.7069790529664831,0.9929750409789291,ESU
7 day min flow,PUG,2013,-0.1217578647507456,0.16391749701620012,0.4496063049966841,ESU
7 day min flow,PUG,2014,0.4197378131327316,0.7068918594152236,0.9924288743636293,ESU
7 day min flow,PUG,2015,-0.7778936537029977,-0.4922709334877513,-0.2047739058970856,ESU
7 day min flow,PUG,2016,-0.2787370916520904,0.0073551454056337015,0.2928645453830821,ESU
7 day min flow,PUG,2017,-0.3651379032316783,-0.07904285621830529,0.20666352554975678,ESU
7 day min flow,PUG,2018,-0.325086819674961,-0.03964488448326817,0.24672330557540068,ESU
7 day min flow,PUG,2019,-0.6375616459016429,-0.3512499013729343,-0.06586426006286461,ESU
7 day min flow,PUG,2020,-0.06877211746422918,0.21702930651265545,0.5025889782585817,ESU
7 day min flow,PUG,2021,-0.28032590367816185,0.005055796615491694,0.2917980398355844,ESU
7 day min flow,PUG,2022,0.0763176634463717,0.3621748175464888,0.6478085426883307,ESU
7 day min flow,PUG,2023,-0.7934064306858983,-0.49777712760471216,-0.20139756851908586,ESU
7 day min flow,PUG,2024,-0.4182645752027122,-0.12725433081047072,0.16298352505459598,ESU
1 day max flow,PUG,1981,0.46367359701408734,0.7208687090894286,0.978966496114348,ESU
1 day max flow,PUG,1982,-0.3431231744358551,-0.08536667039795298,0.17186379028081072,ESU
1 day max flow,PUG,1983,-0.3119437383155698,-0.054000575443933496,0.2030988599327176,ESU
1 day max flow,PUG,1984,0.17690712535369174,0.43555804409174576,0.692895278676515,ESU
1 day max flow,PUG,1985,-1.269919987981989,-1.0128083898298392,-0.7551208317398672,ESU
1 day max flow,PUG,1986,-0.05487677250710202,0.2030597480495824,0.4602626507144082,ESU
1 day max flow,PUG,1987,-0.40464792223022056,-0.14522044021539487,0.11241538749029933,ESU
1 day max flow,PUG,1988,-1.0721005272650905,-0.8148774692998894,-0.5575126651137632,ESU
1 day max flow,PUG,1989,-1.0889637024805368,-0.8315600973704511,-0.5742505856919516,ESU
1 day max flow,PUG,1990,0.36070060733821974,0.6179774321451592,0.8752605102092758,ESU
1 day max flow,PUG,1991,1.4700333460439292,1.7277482729862612,1.9848475890411563,ESU
1 day max flow,PUG,1992,-0.6733610576912634,-0.4161124668713492,-0.15856556885571393,ESU
1 day max flow,PUG,1993,-1.3119808470027066,-1.0545551598159706,-0.7973156631763338,ESU
1 day max flow,PUG,1994,-1.1130067039400309,-0.8557605111727372,-0.598248600910273,ESU
1 day max flow,PUG,1995,-0.2800651270380744,-0.022570745903153822,0.23459085934201798,ESU
1 day max flow,PUG,1996,1.4143140460262587,1.6718817908992374,1.9290875122538176,ESU
1 day max flow,PUG,1997,0.47961667818244724,0.736918271452339,0.994252923210885,ESU
1 day max flow,PUG,1998,-0.9254989321932976,-0.6683392404038173,-0.4108957334113594,ESU
1 day max flow,PUG,1999,-0.14636775643690708,0.11078232623760259,0.36825113851561125,ESU
1 day max flow,PUG,2000,-0.1922375491985323,0.06540593808650531,0.32252041079723354,ESU
1 day max flow,PUG,2001,-1.5676874161182364,-1.3105197147523302,-1.0530978082210243,ESU
1 day max flow,PUG,2002,0.20826108941024735,0.46569236141141085,0.7230947171378073,ESU
1 day max flow,PUG,2003,-0.4480076014414725,-0.19090330142494566,0.06674991446514894,ESU
1 day max flow,PUG,2004,0.5442579969310175,0.801757139736871,1.059360966906248,ESU
1 day max flow,PUG,2005,-0.3327349635446697,-0.07528483909582594,0.18186855112916617,ESU
1 day max flow,PUG,2006,-0.40001969227512185,-0.14256842929295663,0.11473716192182831,ESU
1 day max flow,PUG,2007,0.6525493645586969,0.9098330419259103,1.1672670376622087,ESU
1 day max flow,PUG,2008,0.13915804465488918,0.3963555731967037,0.6541072820889038,ESU
1 day max flow,PUG,2009,0.2336521842965863,0.4916005989259208,0.7491803846677414,ESU
1 day max flow,PUG,2010,-0.6197656523076992,-0.36242347878175735,-0.10491059361093119,ESU
1 day max flow,PUG,2011,0.17324090613314863,0.43039801582626874,0.6880046538920853,ESU
1 day max flow,PUG,2012,-0.7679937166675248,-0.5107198368158957,-0.2533816284776773,ESU
1 day max flow,PUG,2013,-0.9627349333714189,-0.7055214213590755,-0.44818139549269836,ESU
1 day max flow,PUG,2014,-0.7317259114394743,-0.47441761395124604,-0.21710261673386233,ESU
1 day max flow,PUG,2015,-0.14959400236467307,0.10766164910871504,0.3649936994682525,ESU
1 day max flow,PUG,2016,0.12770604237562477,0.38516792236595415,0.642470885815354,ESU
1 day max flow,PUG,2017,-0.6169414390772532,-0.35981277832872643,-0.10226936379786017,ESU
1 day max flow,PUG,2018,-0.041484479381617145,0.21580050695197286,0.4732487767860549,ESU
1 day max flow,PUG,2019,-0.9715115799923044,-0.7142924531659804,-0.45683957378015383,ESU
1 day max flow,PUG,2020,0.17966947247659554,0.4369735919760722,0.6948701995708617,ESU
1 day max flow,PUG,2021,-0.7005021937719598,-0.44329394789287857,-0.18591891029189855,ESU
1 day max flow,PUG,2022,0.7754110896380693,1.0327957540138963,1.2908128198209732,ESU
1 day max flow,PUG,2023,-0.8676991087782348,-0.5977657472012176,-0.3272365163013744,ESU
1 day max flow,PUG,2024,-0.4461057860713424,-0.18445889465267212,0.07721859542019954,ESU
7 day min flow,SAC,1981,-0.653550988554163,-0.287790266825824,0.07785895421389344,ESU
7 day min flow,SAC,1982,0.11891212422181302,0.4849578927581085,0.8505439530649301,ESU
7 day min flow,SAC,1983,2.62409691178874,2.9897171332272583,3.355545709044146,ESU
7 day min flow,SAC,1984,1.1724998507468494,1.538085482997791,1.9041083331343545,ESU
7 day min flow,SAC,1985,-0.3607867990870234,0.005044296572768642,0.3706608485057326,ESU
7 day min flow,SAC,1986,-0.18430474807290775,0.18170306468593556,0.5472895704120742,ESU
7 day min flow,SAC,1987,-0.724511192186541,-0.35886073592332296,0.006900311946501592,ESU
7 day min flow,SAC,1988,-0.9496253536866619,-0.5839111201682575,-0.2182283365710358,ESU
7 day min flow,SAC,1989,-0.9249691949027141,-0.5592323483480939,-0.19356756714819462,ESU
7 day min flow,SAC,1990,-0.8621458714269599,-0.4964667439905133,-0.13074774885183504,ESU
7 day min flow,SAC,1991,-1.2647423294158457,-0.8991027277844377,-0.5333236831839769,ESU
7 day min flow,SAC,1992,-1.5379367377700124,-1.1721470029815917,-0.8065123471166697,ESU
7 day min flow,SAC,1993,-1.1802429284840346,-0.8146071216851491,-0.44882334606799373,ESU
7 day min flow,SAC,1994,-1.2034191843692668,-0.8376290732537267,-0.47199498048422495,ESU
7 day min flow,SAC,1995,-0.8248878200190894,-0.45906942581961035,-0.09344687518414169,ESU
7 day min flow,SAC,1996,0.36510519155015286,0.7308448921985837,1.096507792177682,ESU
7 day min flow,SAC,1997,-0.010968738185755889,0.3549699416814322,0.7205622063546848,ESU
7 day min flow,SAC,1998,0.31792999933909605,0.684229629560864,1.0498387151488375,ESU
7 day min flow,SAC,1999,1.3396092473127403,1.705207796808805,2.071106532999574,ESU
7 day min flow,SAC,2000,0.3892708170445656,0.754907877521799,1.1206890295406111,ESU
7 day min flow,SAC,2001,-0.5399686858914032,-0.17419100864781561,0.19144845943164118,ESU
7 day min flow,SAC,2002,-0.5777152922252449,-0.21181610063952322,0.15378242789514007,ESU
7 day min flow,SAC,2003,-0.3212895554734678,0.04442936314481944,0.41010843447164513,ESU
7 day min flow,SAC,2004,0.09317874461858539,0.4588792218634529,0.8245747554907542,ESU
7 day min flow,SAC,2005,-0.07341506064548498,0.29230984617347394,0.6579837297381077,ESU
7 day min flow,SAC,2006,0.8786958600887163,1.2444658070286296,1.61011088648053,ESU
7 day min flow,SAC,2007,-0.12787817078718988,0.23774845490679317,0.6035553873890345,ESU
7 day min flow,SAC,2008,-0.43940718535893036,-0.07379798307463625,0.2920633971965713,ESU
7 day min flow,SAC,2009,-0.6536777777607272,-0.28806388431332797,0.0777792606709733,ESU
7 day min flow,SAC,2010,-0.5524849325770269,-0.18666471013968938,0.17895490957523696,ESU
7 day min flow,SAC,2011,0.4712072061191029,0.8368811449816989,1.2026065365819973,ESU
7 day min flow,SAC,2012,-0.32145764629045576,0.04414177161003343,0.4100530588486083,ESU
7 day min flow,SAC,2013,-0.5329709691865506,-0.16732857540568674,0.19844393738333743,ESU
7 day min flow,SAC,2014,-1.3835109366400407,-1.0179088950455488,-0.6520321080499174,ESU
