time,index,nobs,timeseries,stdev,SEup,SElo
1967-11-01T00:00:00Z,  -6.9136,120,39N,132.949,126.035,-139.8626
1967-12-01T00:00:00Z,  -5.3350,124,39N,186.324,180.989,-191.6590
1968-01-01T00:00:00Z, -85.0752,124,39N,317.902,232.827,-402.9772
1968-02-01T00:00:00Z, -89.1373,116,39N,166.199, 77.062,-255.3363
1968-03-01T00:00:00Z, -21.0614,124,39N,138.977,117.916,-160.0384
1968-04-01T00:00:00Z, 172.6257,120,39N,185.043,357.669, -12.4173
1968-05-01T00:00:00Z, 103.7212,124,39N,128.935,232.656, -25.2138
1968-06-01T00:00:00Z, 162.9103,120,39N,150.596,313.506,  12.3143
1968-07-01T00:00:00Z, 141.1205,124,39N,115.751,256.871,  25.3695
1968-08-01T00:00:00Z,  54.6860,123,39N, 77.028,131.714, -22.3420
1968-09-01T00:00:00Z,  65.2335,120,39N, 75.316,140.550, -10.0825
1968-10-01T00:00:00Z,  25.4955,123,39N, 90.754,116.250, -65.2585
1968-11-01T00:00:00Z, -22.5253,120,39N,118.785, 96.260,-141.3103
1968-12-01T00:00:00Z,-142.0652,124,39N,329.255,187.190,-471.3202
1969-01-01T00:00:00Z, -20.2183,123,39N,120.644,100.426,-140.8623
1969-02-01T00:00:00Z,-109.3653,112,39N,247.928,138.563,-357.2933
1969-03-01T00:00:00Z,  33.6582,124,39N,103.586,137.244, -69.9278
1969-04-01T00:00:00Z,  45.1824,120,39N,133.026,178.208, -87.8436
1969-05-01T00:00:00Z, 131.1985,123,39N,178.210,309.409, -47.0115
1969-06-01T00:00:00Z,  97.9639,120,39N, 98.986,196.950,  -1.0221
1969-07-01T00:00:00Z, 215.3717,124,39N,129.303,344.675,  86.0687
1969-08-01T00:00:00Z, 251.8397,123,39N,165.718,417.558,  86.1217
1969-09-01T00:00:00Z, 101.8020,120,39N,127.646,229.448, -25.8440
1969-10-01T00:00:00Z,  25.8030,123,39N,104.383,130.186, -78.5800
1969-11-01T00:00:00Z,   3.8031,120,39N, 59.250, 63.053, -55.4469
1969-12-01T00:00:00Z,-117.6068,124,39N,262.079,144.472,-379.6858
1970-01-01T00:00:00Z,-160.3199,124,39N,227.111, 66.791,-387.4309
1970-02-01T00:00:00Z, -63.0902,112,39N,111.046, 47.956,-174.1362
1970-03-01T00:00:00Z,  90.3448,124,39N,162.849,253.194, -72.5042
1970-04-01T00:00:00Z, 145.7541,120,39N,146.852,292.606,  -1.0979
1970-05-01T00:00:00Z, 137.7623,124,39N,116.116,253.878,  21.6463
1970-06-01T00:00:00Z, 120.4419,120,39N,143.488,263.930, -23.0461
1970-07-01T00:00:00Z, 132.5883,124,39N,110.306,242.894,  22.2823
1970-08-01T00:00:00Z, 131.7207,123,39N, 94.280,226.001,  37.4407
1970-09-01T00:00:00Z, 102.5228,120,39N, 91.799,194.322,  10.7238
1970-10-01T00:00:00Z,  21.6436,124,39N, 81.815,103.459, -60.1714
1970-11-01T00:00:00Z, -38.8052,120,39N, 92.025, 53.220,-130.8302
1970-12-01T00:00:00Z, -35.9905,123,39N, 99.157, 63.166,-135.1475
1971-01-01T00:00:00Z,  14.1866,124,39N,212.501,226.688,-198.3144
1971-02-01T00:00:00Z,  50.3412,112,39N, 75.596,125.937, -25.2548
1971-03-01T00:00:00Z, -12.9031,124,39N,135.699,122.796,-148.6021
1971-04-01T00:00:00Z,  79.0014,120,39N,125.352,204.353, -46.3506
1971-05-01T00:00:00Z, 141.6763,124,39N,160.450,302.126, -18.7737
1971-06-01T00:00:00Z, 123.1918,120,39N,118.724,241.916,   4.4678
1971-07-01T00:00:00Z, 111.9237,124,39N,104.334,216.258,   7.5897
1971-08-01T00:00:00Z,  55.0463,124,39N, 48.535,103.581,   6.5113
1971-09-01T00:00:00Z,  58.0964,120,39N, 71.357,129.453, -13.2606
1971-10-01T00:00:00Z,  66.0043,124,39N, 97.386,163.390, -31.3817
1971-11-01T00:00:00Z,  -5.3305,120,39N,147.185,141.855,-152.5155
1971-12-01T00:00:00Z, -29.0347,124,39N,209.062,180.027,-238.0967
1972-01-01T00:00:00Z,   7.8602,124,39N, 67.470, 75.330, -59.6098
1972-02-01T00:00:00Z, -46.5972,116,39N,109.094, 62.497,-155.6912
1972-03-01T00:00:00Z,  20.8180,124,39N, 80.793,101.611, -59.9750
1972-04-01T00:00:00Z, 117.6202,120,39N,255.713,373.333,-138.0928
1972-05-01T00:00:00Z, 138.0930,124,39N,118.455,256.548,  19.6380
1972-06-01T00:00:00Z, 186.9444,120,39N,143.918,330.862,  43.0264
1972-07-01T00:00:00Z, 132.4574,124,39N,128.228,260.685,   4.2294
1972-08-01T00:00:00Z, 131.7740,124,39N,144.303,276.077, -12.5290
1972-09-01T00:00:00Z,  66.5039,120,39N, 82.349,148.853, -15.8451
1972-10-01T00:00:00Z,  42.2168,123,39N, 72.109,114.326, -29.8922
1972-11-01T00:00:00Z, -23.2005,120,39N,114.262, 91.061,-137.4625
1972-12-01T00:00:00Z, -66.3050,92,39N,215.799,149.494,-282.1040
1973-01-01T00:00:00Z,-127.2828,124,39N,314.403,187.120,-441.6858
1973-02-01T00:00:00Z, -96.4259,112,39N,173.281, 76.855,-269.7069
1973-03-01T00:00:00Z, 110.8334,124,39N,166.758,277.591, -55.9246
1973-04-01T00:00:00Z, 214.6520,120,39N,216.963,431.615,  -2.3110
1973-05-01T00:00:00Z, 196.2250,124,39N,165.074,361.299,  31.1510
1973-06-01T00:00:00Z, 242.7135,120,39N,193.155,435.869,  49.5585
1973-07-01T00:00:00Z, 234.1645,124,39N,204.233,438.398,  29.9315
1973-08-01T00:00:00Z, 197.6748,124,39N,112.850,310.525,  84.8248
1973-09-01T00:00:00Z,  83.3328,120,39N,111.746,195.079, -28.4132
1973-10-01T00:00:00Z,  63.2799,124,39N,109.130,172.410, -45.8501
1973-11-01T00:00:00Z, -49.8418,120,39N,187.463,137.621,-237.3048
1973-12-01T00:00:00Z, -60.0672,124,39N,135.506, 75.439,-195.5732
1974-01-01T00:00:00Z, -49.9211,124,39N,277.248,227.327,-327.1691
1974-02-01T00:00:00Z,   0.5929,112,39N,142.910,143.503,-142.3171
1974-03-01T00:00:00Z, -15.7834,124,39N,161.157,145.374,-176.9404
1974-04-01T00:00:00Z,  89.4508,120,39N,104.564,194.015, -15.1132
1974-05-01T00:00:00Z, 239.4894,124,39N,177.412,416.901,  62.0774
1974-06-01T00:00:00Z, 225.0747,120,39N,204.580,429.655,  20.4947
1974-07-01T00:00:00Z, 153.7482,124,39N,192.116,345.864, -38.3678
1974-08-01T00:00:00Z, 155.1036,124,39N, 96.035,251.139,  59.0686
1974-09-01T00:00:00Z,  78.0184,120,39N, 68.681,146.699,   9.3374
1974-10-01T00:00:00Z, 115.8680,124,39N,161.772,277.640, -45.9040
1974-11-01T00:00:00Z, -12.2901,120,39N,183.919,171.629,-196.2091
1974-12-01T00:00:00Z,  11.1712,124,39N,155.001,166.172,-143.8298
1975-01-01T00:00:00Z,  24.5620,124,39N, 85.050,109.612, -60.4880
1975-02-01T00:00:00Z, -55.9115,110,39N,171.880,115.969,-227.7915
1975-03-01T00:00:00Z,  48.9910,124,39N,247.136,296.127,-198.1450
1975-04-01T00:00:00Z, 119.6248,120,39N,127.941,247.566,  -8.3162
1975-05-01T00:00:00Z, 223.8881,124,39N,235.157,459.045, -11.2689
1975-06-01T00:00:00Z, 230.7418,120,39N,152.501,383.243,  78.2408
1975-07-01T00:00:00Z, 179.8184,124,39N,163.227,343.045,  16.5914
1975-08-01T00:00:00Z, 168.2384,124,39N,128.124,296.362,  40.1144
1975-09-01T00:00:00Z, 123.7398,117,39N,105.498,229.238,  18.2418
1975-10-01T00:00:00Z,  20.6549,124,39N,133.732,154.387,-113.0771
1975-11-01T00:00:00Z,  41.2189,120,39N,124.278,165.497, -83.0591
1975-12-01T00:00:00Z,  22.3025,122,39N,104.988,127.290, -82.6855
1976-01-01T00:00:00Z,  23.8999,124,39N, 49.204, 73.104, -25.3041
1976-02-01T00:00:00Z,  13.5076,116,39N,106.646,120.154, -93.1384
1976-03-01T00:00:00Z,  75.3521,124,39N, 68.294,143.646,   7.0581
1976-04-01T00:00:00Z,  73.5172,119,39N,193.477,266.994,-119.9598
1976-05-01T00:00:00Z, 247.3498,124,39N,188.977,436.327,  58.3728
1976-06-01T00:00:00Z, 227.3621,120,39N,180.743,408.105,  46.6191
1976-07-01T00:00:00Z, 177.3742,124,39N,135.454,312.828,  41.9202
1976-08-01T00:00:00Z,  86.4245,124,39N, 83.044,169.469,   3.3805
1976-09-01T00:00:00Z, 122.9410,120,39N,149.741,272.682, -26.8000
1976-10-01T00:00:00Z,  66.9683,124,39N, 59.564,126.532,   7.4043
1976-11-01T00:00:00Z,  16.5735,120,39N, 65.741, 82.314, -49.1675
1976-12-01T00:00:00Z,  17.9748,124,39N, 75.977, 93.952, -58.0022
1977-01-01T00:00:00Z,  11.4207,124,39N, 55.198, 66.619, -43.7773
1977-02-01T00:00:00Z,   3.0532,112,39N, 94.125, 97.178, -91.0718
1977-03-01T00:00:00Z, 125.4403,124,39N,145.539,270.979, -20.0987
1977-04-01T00:00:00Z, 212.8180,120,39N,289.077,501.895, -76.2590
1977-05-01T00:00:00Z,  80.4630,124,39N, 98.695,179.158, -18.2320
1977-06-01T00:00:00Z, 287.0825,120,39N,215.809,502.891,  71.2735
1977-07-01T00:00:00Z, 242.6777,124,39N,133.415,376.093, 109.2627
1977-08-01T00:00:00Z, 149.3906,124,39N,146.382,295.773,   3.0086
1977-09-01T00:00:00Z, 108.7562,120,39N,172.657,281.413, -63.9008
1977-10-01T00:00:00Z,  76.6315,124,39N,110.513,187.144, -33.8815
1977-11-01T00:00:00Z,  36.9322,120,39N,177.356,214.288,-140.4238
1977-12-01T00:00:00Z,-115.9509,124,39N,295.501,179.550,-411.4519
1978-01-01T00:00:00Z,-197.5748,124,39N,334.262,136.687,-531.8368
1978-02-01T00:00:00Z, -77.3131,112,39N,273.037,195.724,-350.3501
1978-03-01T00:00:00Z,  11.4970,123,39N,118.066,129.563,-106.5690
1978-04-01T00:00:00Z,  56.7000,120,39N,127.279,183.979, -70.5790
1978-05-01T00:00:00Z, 256.6646,124,39N,236.743,493.408,  19.9216
1978-06-01T00:00:00Z, 161.9484,120,39N,123.926,285.874,  38.0224
1978-07-01T00:00:00Z, 262.4109,124,39N,179.987,442.398,  82.4239
1978-08-01T00:00:00Z, 188.6112,124,39N,152.710,341.321,  35.9012
1978-09-01T00:00:00Z, 117.2595,120,39N,165.617,282.876, -48.3575
1978-10-01T00:00:00Z, 115.5778,124,39N,107.107,222.685,   8.4708
1978-11-01T00:00:00Z,  81.0135,120,39N,160.773,241.786, -79.7595
1978-12-01T00:00:00Z,  45.3629,124,39N, 90.707,136.070, -45.3441
1979-01-01T00:00:00Z, -24.4735,124,39N,168.059,143.585,-192.5325
1979-02-01T00:00:00Z, -41.2278,112,39N,183.699,142.471,-224.9268
1979-03-01T00:00:00Z,  26.5408,124,39N, 84.543,111.084, -58.0022
1979-04-01T00:00:00Z,  43.0588,120,39N,129.024,172.083, -85.9652
1979-05-01T00:00:00Z, 231.6572,124,39N,230.623,462.280,   1.0342
1979-06-01T00:00:00Z, 201.5069,120,39N,179.913,381.420,  21.5939
1979-07-01T00:00:00Z, 149.9956,124,39N,160.882,310.878, -10.8864
1979-08-01T00:00:00Z, 116.8524,124,39N,121.353,238.205,  -4.5006
1979-09-01T00:00:00Z,  88.7812,120,39N,115.775,204.556, -26.9938
1979-10-01T00:00:00Z,   2.2279,124,39N,135.296,137.524,-133.0681
1979-11-01T00:00:00Z, -40.5744,120,39N, 98.269, 57.695,-138.8434
1979-12-01T00:00:00Z, -93.9107,124,39N,274.353,180.442,-368.2637
1980-01-01T00:00:00Z, -23.2218,124,39N,126.450,103.228,-149.6718
1980-02-01T00:00:00Z,-116.1399,116,39N,211.158, 95.018,-327.2979
1980-03-01T00:00:00Z, 132.5793,124,39N,192.161,324.740, -59.5817
1980-04-01T00:00:00Z, 111.9506,120,39N,223.425,335.376,-111.4744
1980-05-01T00:00:00Z, 171.7757,124,39N,178.491,350.267,  -6.7153
1980-06-01T00:00:00Z, 169.5913,120,39N,185.277,354.868, -15.6857
1980-07-01T00:00:00Z, 171.9068,124,39N,163.070,334.977,   8.8368
1980-08-01T00:00:00Z, 222.6756,124,39N,137.347,360.023,  85.3286
1980-09-01T00:00:00Z, 102.5546,120,39N,107.001,209.556,  -4.4464
1980-10-01T00:00:00Z,  56.5511,124,39N, 95.812,152.363, -39.2609
1980-11-01T00:00:00Z,  13.0359,120,39N, 54.829, 67.865, -41.7931
1980-12-01T00:00:00Z, -59.4178,124,39N,155.221, 95.803,-214.6388
1981-01-01T00:00:00Z,-177.2686,124,39N,404.480,227.211,-581.7486
1981-02-01T00:00:00Z, -15.1072,112,39N, 90.694, 75.587,-105.8012
1981-03-01T00:00:00Z,  55.8387,124,39N,155.110,210.949, -99.2713
1981-04-01T00:00:00Z, 110.3548,120,39N,137.410,247.765, -27.0552
1981-05-01T00:00:00Z, 119.3568,124,39N,132.289,251.646, -12.9322
1981-06-01T00:00:00Z, 165.5047,120,39N,207.828,373.333, -42.3233
1981-07-01T00:00:00Z, 176.9494,124,39N,102.709,279.658,  74.2404
1981-08-01T00:00:00Z, 101.9870,124,39N,109.712,211.699,  -7.7250
1981-09-01T00:00:00Z,  59.8760,120,39N, 84.575,144.451, -24.6990
1981-10-01T00:00:00Z,  20.6334,124,39N, 95.702,116.335, -75.0686
1981-11-01T00:00:00Z, -40.7962,120,39N,189.804,149.008,-230.6002
1981-12-01T00:00:00Z, -79.1472,124,39N,170.038, 90.891,-249.1852
1982-01-01T00:00:00Z,  35.5170,124,39N,123.447,158.964, -87.9300
1982-02-01T00:00:00Z, -29.9350,112,39N,188.832,158.897,-218.7670
1982-03-01T00:00:00Z, -33.3213,124,39N,202.857,169.536,-236.1783
1982-04-01T00:00:00Z,   4.9189,120,39N,200.055,204.974,-195.1361
1982-05-01T00:00:00Z, 196.9059,124,39N,163.040,359.946,  33.8659
1982-06-01T00:00:00Z,  56.0071,120,39N, 85.916,141.923, -29.9089
1982-07-01T00:00:00Z,  85.3937,124,39N, 96.548,181.942, -11.1543
1982-08-01T00:00:00Z,  47.3868,124,39N, 43.042, 90.429,   4.3448
1982-09-01T00:00:00Z,  96.2645,120,39N,103.201,199.465,  -6.9365
1982-10-01T00:00:00Z, -18.3470,124,39N,170.122,151.775,-188.4690
1982-11-01T00:00:00Z, -10.0375,120,39N,103.092, 93.055,-113.1295
1982-12-01T00:00:00Z, -76.6802,124,39N,299.637,222.957,-376.3172
1983-01-01T00:00:00Z,-151.1493,124,39N,322.401,171.252,-473.5503
1983-02-01T00:00:00Z,-148.7766,112,39N,196.651, 47.874,-345.4276
1983-03-01T00:00:00Z,-106.3866,124,39N,171.062, 64.675,-277.4486
1983-04-01T00:00:00Z,  42.5853,120,39N,107.879,150.464, -65.2937
1983-05-01T00:00:00Z,  81.6358,124,39N, 98.483,180.119, -16.8472
1983-06-01T00:00:00Z, 122.6472,120,39N,109.583,232.230,  13.0642
1983-07-01T00:00:00Z, 104.5383,124,39N,115.679,220.217, -11.1407
1983-08-01T00:00:00Z,  62.7014,124,39N, 62.744,125.445,  -0.0426
1983-09-01T00:00:00Z, 104.8358,120,39N, 88.602,193.438,  16.2338
1983-10-01T00:00:00Z,  14.9652,124,39N, 42.750, 57.715, -27.7848
1983-11-01T00:00:00Z, -77.6566,120,39N,206.559,128.902,-284.2156
1983-12-01T00:00:00Z, -45.3993,124,39N,147.934,102.535,-193.3333
1984-01-01T00:00:00Z,  33.3553,124,39N, 53.576, 86.931, -20.2207
1984-02-01T00:00:00Z, -15.6308,116,39N, 72.557, 56.926, -88.1878
1984-03-01T00:00:00Z,  23.4889,124,39N, 91.778,115.267, -68.2891
1984-04-01T00:00:00Z,  67.4451,120,39N,116.880,184.325, -49.4349
1984-05-01T00:00:00Z,  70.5665,124,39N,108.983,179.550, -38.4165
1984-06-01T00:00:00Z, 172.5332,120,39N,145.670,318.203,  26.8632
1984-07-01T00:00:00Z, 165.9213,124,39N,118.545,284.466,  47.3763
1984-08-01T00:00:00Z,  73.4897,124,39N, 60.376,133.866,  13.1137
1984-09-01T00:00:00Z,  94.4551,120,39N, 76.983,171.438,  17.4721
1984-10-01T00:00:00Z,  42.4119,124,39N, 92.970,135.382, -50.5581
1984-11-01T00:00:00Z, -60.5195,120,39N,163.285,102.766,-223.8045
1984-12-01T00:00:00Z,  19.3715,124,39N, 86.199,105.570, -66.8275
1985-01-01T00:00:00Z,  13.7696,124,39N, 56.396, 70.166, -42.6264
1985-02-01T00:00:00Z,  95.3889,112,39N,147.249,242.638, -51.8601
1985-03-01T00:00:00Z,  50.6286,124,39N,155.582,206.211,-104.9534
1985-04-01T00:00:00Z,  60.5853,120,39N, 83.483,144.068, -22.8977
1985-05-01T00:00:00Z,  60.0984,124,39N, 88.082,148.180, -27.9836
1985-06-01T00:00:00Z, 125.0941,120,39N,127.702,252.796,  -2.6079
1985-07-01T00:00:00Z,  83.4915,124,39N, 93.190,176.681,  -9.6985
1985-08-01T00:00:00Z,  70.6666,124,39N, 72.027,142.694,  -1.3604
1985-09-01T00:00:00Z,  60.5964,120,39N, 69.044,129.640,  -8.4476
1985-10-01T00:00:00Z,  56.1736,124,39N, 85.665,141.839, -29.4914
1985-11-01T00:00:00Z,  25.8979,120,39N, 81.994,107.892, -56.0961
1985-12-01T00:00:00Z, -45.8026,124,39N,215.635,169.832,-261.4376
1986-01-01T00:00:00Z,-122.8947,124,39N,153.545, 30.650,-276.4397
1986-02-01T00:00:00Z, -83.9912,112,39N,177.668, 93.677,-261.6592
1986-03-01T00:00:00Z, -23.1609,124,39N,251.947,228.786,-275.1079
1986-04-01T00:00:00Z,  87.3898,120,39N,103.170,190.560, -15.7802
1986-05-01T00:00:00Z,  60.2376,124,39N, 97.221,157.459, -36.9834
1986-06-01T00:00:00Z,  79.9384,120,39N,108.081,188.019, -28.1426
1986-07-01T00:00:00Z, 128.2246,124,39N,101.979,230.204,  26.2456
1986-08-01T00:00:00Z,  88.6037,124,39N, 75.959,164.563,  12.6447
1986-09-01T00:00:00Z,  47.9876,120,39N, 62.548,110.536, -14.5604
1986-10-01T00:00:00Z,  34.1803,124,39N,120.068,154.248, -85.8877
1986-11-01T00:00:00Z,  47.8276,120,39N, 78.035,125.863, -30.2074
1986-12-01T00:00:00Z, -40.9139,124,39N,115.550, 74.636,-156.4639
1987-01-01T00:00:00Z, -44.9952,124,39N,157.122,112.127,-202.1172
1987-02-01T00:00:00Z,  26.8430,112,39N,239.896,266.739,-213.0530
1987-03-01T00:00:00Z, -77.4389,124,39N,259.826,182.387,-337.2649
1987-04-01T00:00:00Z,  38.8817,120,39N, 48.318, 87.200,  -9.4363
1987-05-01T00:00:00Z, 100.8079,124,39N,117.047,217.855, -16.2391
1987-06-01T00:00:00Z,  94.8188,120,39N, 88.461,183.280,   6.3578
1987-07-01T00:00:00Z,  89.4469,124,39N,123.412,212.859, -33.9651
1987-08-01T00:00:00Z, 110.1387,124,39N, 85.973,196.112,  24.1657
1987-09-01T00:00:00Z,  77.1263,120,39N, 94.240,171.366, -17.1137
1987-10-01T00:00:00Z,  32.0538,122,39N, 53.361, 85.415, -21.3072
1987-11-01T00:00:00Z, -31.3180,120,39N,139.961,108.643,-171.2790
1987-12-01T00:00:00Z, -48.9991,124,39N,267.412,218.413,-316.4111
1988-01-01T00:00:00Z, -56.7754,124,39N,165.695,108.920,-222.4704
1988-02-01T00:00:00Z,  64.5096,95,39N, 86.810,151.320, -22.3004
1988-03-01T00:00:00Z,  63.5848,124,39N, 84.040,147.625, -20.4552
1988-04-01T00:00:00Z,  21.5540,120,39N, 73.272, 94.826, -51.7180
1988-05-01T00:00:00Z,  46.8701,124,39N,110.050,156.920, -63.1799
1988-06-01T00:00:00Z,  83.0838,120,39N, 93.944,177.028, -10.8602
1988-07-01T00:00:00Z, 117.4173,124,39N, 88.833,206.250,  28.5843
1988-08-01T00:00:00Z,  98.3895,124,39N, 79.555,177.945,  18.8345
1988-09-01T00:00:00Z,  96.8269,120,39N,101.975,198.802,  -5.1481
1988-10-01T00:00:00Z,  36.6132,124,39N, 69.720,106.333, -33.1068
1988-11-01T00:00:00Z, -16.3663,120,39N, 86.018, 69.652,-102.3843
1988-12-01T00:00:00Z,  53.5713,124,39N,104.864,158.435, -51.2927
1989-01-01T00:00:00Z,  43.4233,124,39N, 42.880, 86.303,   0.5433
1989-02-01T00:00:00Z,  20.9377,112,39N, 74.526, 95.464, -53.5883
1989-03-01T00:00:00Z, -60.3502,124,39N,134.275, 73.925,-194.6252
1989-04-01T00:00:00Z,  31.9483,120,39N, 70.971,102.919, -39.0227
1989-05-01T00:00:00Z,  79.9911,124,39N, 72.075,152.066,   7.9161
1989-06-01T00:00:00Z,  85.6068,120,39N,119.929,205.536, -34.3222
1989-07-01T00:00:00Z, 143.6646,124,39N,119.656,263.321,  24.0086
1989-08-01T00:00:00Z, 112.0781,124,39N, 61.139,173.217,  50.9391
1989-09-01T00:00:00Z,  51.1964,120,39N, 63.685,114.881, -12.4886
1989-10-01T00:00:00Z,  31.9237,124,39N, 96.055,127.979, -64.1313
1989-11-01T00:00:00Z,  45.4226,120,39N, 59.973,105.396, -14.5504
1989-12-01T00:00:00Z,  31.3082,124,39N, 68.532, 99.840, -37.2238
1990-01-01T00:00:00Z,  15.8478,124,39N,124.637,140.485,-108.7892
1990-02-01T00:00:00Z,  27.1459,112,39N, 98.644,125.790, -71.4981
1990-03-01T00:00:00Z,  24.3122,124,39N, 56.055, 80.367, -31.7428
1990-04-01T00:00:00Z,  55.6741,120,39N, 80.435,136.109, -24.7609
1990-05-01T00:00:00Z,  85.2798,124,39N,150.067,235.347, -64.7872
1990-06-01T00:00:00Z,  74.7587,120,39N, 79.966,154.725,  -5.2073
1990-07-01T00:00:00Z,  74.4390,124,39N, 70.238,144.677,   4.2010
1990-08-01T00:00:00Z,  37.9325,124,39N,115.782,153.714, -77.8495
1990-09-01T00:00:00Z,  46.8605,120,39N, 62.030,108.891, -15.1695
1990-10-01T00:00:00Z,  75.8158,124,39N,110.345,186.161, -34.5292
1990-11-01T00:00:00Z,  41.1261,120,39N, 49.525, 90.651,  -8.3989
1990-12-01T00:00:00Z,  54.8134,124,39N, 86.122,140.935, -31.3086
1991-01-01T00:00:00Z,  -3.3950,124,39N, 82.284, 78.889, -85.6790
1991-02-01T00:00:00Z, -66.3532,112,39N,220.197,153.844,-286.5502
1991-03-01T00:00:00Z,  20.5570,124,39N,167.624,188.181,-147.0670
1991-04-01T00:00:00Z,  55.3771,120,39N, 73.369,128.746, -17.9919
1991-05-01T00:00:00Z, 131.4199,124,39N,109.014,240.434,  22.4059
1991-06-01T00:00:00Z, 173.6921,120,39N,173.246,346.938,   0.4461
1991-07-01T00:00:00Z, 123.4873,124,39N, 84.642,208.129,  38.8453
1991-08-01T00:00:00Z,  40.4406,124,39N,103.201,143.642, -62.7604
1991-09-01T00:00:00Z,  80.5716,120,39N, 84.192,164.764,  -3.6204
1991-10-01T00:00:00Z,  76.6220,124,39N, 84.170,160.792,  -7.5480
1991-11-01T00:00:00Z,  39.5068,120,39N,125.316,164.823, -85.8092
1991-12-01T00:00:00Z, -23.7251,124,39N,240.232,216.507,-263.9571
1992-01-01T00:00:00Z, -50.7698,124,39N,168.584,117.814,-219.3538
1992-02-01T00:00:00Z,-104.0565,116,39N,196.858, 92.802,-300.9145
1992-03-01T00:00:00Z,  -3.9912,124,39N,125.463,121.472,-129.4542
1992-04-01T00:00:00Z,   4.2866,120,39N,113.950,118.237,-109.6634
1992-05-01T00:00:00Z, 132.2617,124,39N,125.433,257.695,   6.8287
1992-06-01T00:00:00Z, 114.6126,120,39N,127.195,241.808, -12.5824
1992-07-01T00:00:00Z,  82.1397,124,39N, 63.327,145.467,  18.8127
1992-08-01T00:00:00Z,  81.5611,124,39N, 57.923,139.484,  23.6381
1992-09-01T00:00:00Z,  78.6455,120,39N,120.608,199.254, -41.9625
1992-10-01T00:00:00Z,  24.4055,124,39N, 77.800,102.206, -53.3945
1992-11-01T00:00:00Z,  18.0295,120,39N, 96.791,114.820, -78.7615
1992-12-01T00:00:00Z,  22.6684,124,39N,100.898,123.566, -78.2296
1993-01-01T00:00:00Z, -24.2630,124,39N,160.979,136.716,-185.2420
1993-02-01T00:00:00Z, -65.1899,112,39N,248.087,182.897,-313.2769
1993-03-01T00:00:00Z, -20.2891,124,39N,100.075, 79.786,-120.3641
1993-04-01T00:00:00Z,  17.5247,120,39N, 84.091,101.616, -66.5663
1993-05-01T00:00:00Z, -28.1669,124,39N,117.925, 89.758,-146.0919
1993-06-01T00:00:00Z, 138.1090,120,39N,107.217,245.326,  30.8920
1993-07-01T00:00:00Z, 168.3630,124,39N, 90.742,259.105,  77.6210
1993-08-01T00:00:00Z, 125.9593,124,39N,123.533,249.492,   2.4263
1993-09-01T00:00:00Z,  81.8375,120,39N, 77.892,159.730,   3.9455
1993-10-01T00:00:00Z,  23.4862,124,39N, 49.029, 72.515, -25.5428
1993-11-01T00:00:00Z,  58.9534,120,39N,125.330,184.283, -66.3766
1993-12-01T00:00:00Z, -47.1615,124,39N,164.131,116.970,-211.2925
1994-01-01T00:00:00Z, -13.4808,123,39N, 91.537, 78.056,-105.0178
1994-02-01T00:00:00Z, -16.7683,112,39N,155.041,138.273,-171.8093
1994-03-01T00:00:00Z,  20.7789,124,39N, 98.905,119.684, -78.1261
1994-04-01T00:00:00Z,  82.7189,120,39N,111.040,193.759, -28.3211
1994-05-01T00:00:00Z,  92.4802,124,39N, 97.249,189.729,  -4.7688
1994-06-01T00:00:00Z, 104.4260,120,39N, 85.495,189.921,  18.9310
1994-07-01T00:00:00Z, 167.9618,124,39N,136.123,304.085,  31.8388
1994-08-01T00:00:00Z, 106.9790,124,39N, 94.618,201.597,  12.3610
1994-09-01T00:00:00Z,  62.7157,119,39N, 71.301,134.017,  -8.5853
1994-10-01T00:00:00Z,  85.2593,124,39N, 90.174,175.433,  -4.9147
1994-11-01T00:00:00Z,  38.1769,120,39N,108.458,146.635, -70.2811
1994-12-01T00:00:00Z, -50.2108,124,39N,140.416, 90.205,-190.6268
1995-01-01T00:00:00Z,-282.4014,124,39N,355.997, 73.596,-638.3984
1995-02-01T00:00:00Z,  -5.7130,112,39N, 59.252, 53.539, -64.9650
1995-03-01T00:00:00Z, -50.8083,124,39N,191.419,140.611,-242.2273
1995-04-01T00:00:00Z,  43.6716,120,39N, 86.262,129.934, -42.5904
1995-05-01T00:00:00Z, 127.8448,124,39N,141.737,269.582, -13.8922
1995-06-01T00:00:00Z, 120.2652,120,39N,128.612,248.877,  -8.3468
1995-07-01T00:00:00Z,  88.8624,124,39N,137.322,226.184, -48.4596
1995-08-01T00:00:00Z, 142.7865,124,39N,119.173,261.959,  23.6135
1995-09-01T00:00:00Z,  60.9588,120,39N, 72.200,133.159, -11.2412
1995-10-01T00:00:00Z, 106.2776,124,39N,104.743,211.021,   1.5346
1995-11-01T00:00:00Z,   4.6249,120,39N, 75.238, 79.863, -70.6131
1995-12-01T00:00:00Z, -84.5876,124,39N,225.107,140.519,-309.6946
1996-01-01T00:00:00Z, -17.9701,124,39N,130.651,112.681,-148.6211
1996-02-01T00:00:00Z, -45.7142,116,39N,129.384, 83.670,-175.0982
1996-03-01T00:00:00Z,  58.3053,124,39N,218.610,276.915,-160.3047
1996-04-01T00:00:00Z,  15.6094,120,39N,134.437,150.046,-118.8276
1996-05-01T00:00:00Z, 120.9576,124,39N,176.326,297.284, -55.3684
1996-06-01T00:00:00Z, 182.8316,120,39N,129.227,312.059,  53.6046
