time,month,time,index,SE,SElo,SEup,metric,timeseries,lat,lon,depth,order,year
2002,10,2002-10,1.21,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-10-15
2002,11,2002-11,1.31,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-11-15
2002,12,2002-12,1.14,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-12-15
2003,01,2003-01,0.92,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-01-15
2003,02,2003-02,0.63,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-02-15
2003,03,2003-03,0.38,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-03-15
2003,04,2003-04,-0.04,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-04-15
2003,05,2003-05,-0.26,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-05-15
2003,06,2003-06,-0.16,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-06-15
2003,07,2003-07,0.08,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-07-15
2003,08,2003-08,0.21,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-08-15
2003,09,2003-09,0.26,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-09-15
2003,10,2003-10,0.29,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-10-15
2003,11,2003-11,0.35,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-11-15
2003,12,2003-12,0.35,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-12-15
2004,01,2004-01,0.37,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-01-15
2004,02,2004-02,0.31,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-02-15
2004,03,2004-03,0.23,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-03-15
2004,04,2004-04,0.17,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-04-15
2004,05,2004-05,0.17,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-05-15
2004,06,2004-06,0.28,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-06-15
2004,07,2004-07,0.47,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-07-15
2004,08,2004-08,0.64,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-08-15
2004,09,2004-09,0.7,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-09-15
2004,10,2004-10,0.67,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-10-15
2004,11,2004-11,0.66,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-11-15
2004,12,2004-12,0.69,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-12-15
2005,01,2005-01,0.64,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-01-15
2005,02,2005-02,0.58,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-02-15
2005,03,2005-03,0.45,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-03-15
2005,04,2005-04,0.43,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-04-15
2005,05,2005-05,0.29,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-05-15
2005,06,2005-06,0.11,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-06-15
2005,07,2005-07,-0.06,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-07-15
2005,08,2005-08,-0.14,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-08-15
2005,09,2005-09,-0.11,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-09-15
2005,10,2005-10,-0.29,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-10-15
2005,11,2005-11,-0.57,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-11-15
2005,12,2005-12,-0.84,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-12-15
2006,01,2006-01,-0.85,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-01-15
2006,02,2006-02,-0.77,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-02-15
2006,03,2006-03,-0.57,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-03-15
2006,04,2006-04,-0.37,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-04-15
2006,05,2006-05,-0.14,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-05-15
2006,06,2006-06,-0.03,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-06-15
2006,07,2006-07,0.1,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-07-15
2006,08,2006-08,0.3,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-08-15
2006,09,2006-09,0.54,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-09-15
2006,10,2006-10,0.77,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-10-15
2006,11,2006-11,0.94,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-11-15
2006,12,2006-12,0.94,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-12-15
2007,01,2007-01,0.66,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-01-15
2007,02,2007-02,0.22,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-02-15
2007,03,2007-03,-0.12,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-03-15
2007,04,2007-04,-0.32,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-04-15
2007,05,2007-05,-0.38,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-05-15
2007,06,2007-06,-0.47,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-06-15
2007,07,2007-07,-0.56,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-07-15
2007,08,2007-08,-0.81,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-08-15
2007,09,2007-09,-1.07,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-09-15
2007,10,2007-10,-1.34,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-10-15
2007,11,2007-11,-1.5,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-11-15
2007,12,2007-12,-1.6,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-12-15
2008,01,2008-01,-1.64,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-01-15
2008,02,2008-02,-1.52,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-02-15
2008,03,2008-03,-1.29,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-03-15
2008,04,2008-04,-1.01,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-04-15
2008,05,2008-05,-0.84,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-05-15
2008,06,2008-06,-0.61,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-06-15
2008,07,2008-07,-0.37,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-07-15
2008,08,2008-08,-0.23,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-08-15
2008,09,2008-09,-0.24,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-09-15
2008,10,2008-10,-0.35,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-10-15
2008,11,2008-11,-0.55,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-11-15
2008,12,2008-12,-0.73,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-12-15
2009,01,2009-01,-0.85,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-01-15
2009,02,2009-02,-0.79,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-02-15
2009,03,2009-03,-0.61,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-03-15
2009,04,2009-04,-0.33,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-04-15
2009,05,2009-05,0.01,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-05-15
2009,06,2009-06,0.28,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-06-15
2009,07,2009-07,0.45,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-07-15
2009,08,2009-08,0.58,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-08-15
2009,09,2009-09,0.71,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-09-15
2009,10,2009-10,1.01,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-10-15
2009,11,2009-11,1.36,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-11-15
2009,12,2009-12,1.56,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-12-15
2010,01,2010-01,1.5,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-01-15
2010,02,2010-02,1.22,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-02-15
2010,03,2010-03,0.84,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-03-15
2010,04,2010-04,0.35,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-04-15
2010,05,2010-05,-0.17,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-05-15
2010,06,2010-06,-0.66,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-06-15
2010,07,2010-07,-1.05,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-07-15
2010,08,2010-08,-1.35,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-08-15
2010,09,2010-09,-1.56,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-09-15
2010,10,2010-10,-1.64,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-10-15
2010,11,2010-11,-1.64,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-11-15
2010,12,2010-12,-1.59,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-12-15
2011,01,2011-01,-1.42,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-01-15
2011,02,2011-02,-1.19,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-02-15
2011,03,2011-03,-0.93,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-03-15
2011,04,2011-04,-0.73,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-04-15
2011,05,2011-05,-0.55,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-05-15
2011,06,2011-06,-0.44,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-06-15
2011,07,2011-07,-0.48,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-07-15
2011,08,2011-08,-0.62,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-08-15
2011,09,2011-09,-0.83,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-09-15
2011,10,2011-10,-1.01,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-10-15
2011,11,2011-11,-1.09,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-11-15
2011,12,2011-12,-1.04,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-12-15
2012,01,2012-01,-0.86,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-01-15
2012,02,2012-02,-0.72,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-02-15
2012,03,2012-03,-0.59,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-03-15
2012,04,2012-04,-0.47,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-04-15
2012,05,2012-05,-0.26,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-05-15
2012,06,2012-06,-0.01,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-06-15
2012,07,2012-07,0.25,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-07-15
2012,08,2012-08,0.37,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-08-15
2012,09,2012-09,0.37,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-09-15
2012,10,2012-10,0.27,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-10-15
2012,11,2012-11,0.05,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-11-15
2012,12,2012-12,-0.21,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-12-15
2013,01,2013-01,-0.43,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-01-15
2013,02,2013-02,-0.43,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-02-15
2013,03,2013-03,-0.34,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-03-15
2013,04,2013-04,-0.3,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-04-15
2013,05,2013-05,-0.36,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-05-15
2013,06,2013-06,-0.41,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-06-15
2013,07,2013-07,-0.4,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-07-15
2013,08,2013-08,-0.32,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-08-15
2013,09,2013-09,-0.26,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-09-15
2013,10,2013-10,-0.18,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-10-15
2013,11,2013-11,-0.17,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-11-15
2013,12,2013-12,-0.27,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-12-15
2014,01,2014-01,-0.42,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-01-15
2014,02,2014-02,-0.46,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-02-15
2014,03,2014-03,-0.27,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-03-15
2014,04,2014-04,0.04,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-04-15
2014,05,2014-05,0.21,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-05-15
2014,06,2014-06,0.16,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-06-15
2014,07,2014-07,0.05,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-07-15
2014,08,2014-08,0.07,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-08-15
2014,09,2014-09,0.23,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-09-15
2014,10,2014-10,0.49,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-10-15
2014,11,2014-11,0.64,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-11-15
2014,12,2014-12,0.66,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-12-15
2015,01,2015-01,0.55,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-01-15
2015,02,2015-02,0.47,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-02-15
2015,03,2015-03,0.53,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-03-15
2015,04,2015-04,0.7,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-04-15
2015,05,2015-05,0.93,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-05-15
2015,06,2015-06,1.18,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-06-15
2015,07,2015-07,1.52,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-07-15
2015,08,2015-08,1.86,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-08-15
2015,09,2015-09,2.16,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-09-15
2015,10,2015-10,2.42,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-10-15
2015,11,2015-11,2.57,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-11-15
2015,12,2015-12,2.64,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-12-15
2016,01,2016-01,2.48,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-01-15
2016,02,2016-02,2.14,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-02-15
2016,03,2016-03,1.58,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-03-15
2016,04,2016-04,0.94,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-04-15
2016,05,2016-05,0.39,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-05-15
2016,06,2016-06,-0.07,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-06-15
2016,07,2016-07,-0.36,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-07-15
2016,08,2016-08,-0.54,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-08-15
2016,09,2016-09,-0.63,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-09-15
2016,10,2016-10,-0.69,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-10-15
2016,11,2016-11,-0.67,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-11-15
2016,12,2016-12,-0.56,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-12-15
2017,01,2017-01,-0.34,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-01-15
2017,02,2017-02,-0.16,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-02-15
2017,03,2017-03,0.05,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-03-15
2017,04,2017-04,0.2,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-04-15
2017,05,2017-05,0.3,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-05-15
2017,06,2017-06,0.31,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-06-15
2017,07,2017-07,0.14,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-07-15
2017,08,2017-08,-0.11,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-08-15
2017,09,2017-09,-0.38,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-09-15
2017,10,2017-10,-0.65,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-10-15
2017,11,2017-11,-0.84,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-11-15
2017,12,2017-12,-0.97,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-12-15
2018,01,2018-01,-0.92,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-01-15
2018,02,2018-02,-0.85,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-02-15
2018,03,2018-03,-0.7,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-03-15
2018,04,2018-04,-0.5,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-04-15
2018,05,2018-05,-0.22,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-05-15
2018,06,2018-06,-0.01,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-06-15
2018,07,2018-07,0.09,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-07-15
2018,08,2018-08,0.23,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-08-15
2018,09,2018-09,0.49,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-09-15
2018,10,2018-10,0.76,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-10-15
2018,11,2018-11,0.9,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-11-15
2018,12,2018-12,0.81,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-12-15
2019,01,2019-01,0.75,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-01-15
2019,02,2019-02,0.72,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-02-15
2019,03,2019-03,0.71,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-03-15
2019,04,2019-04,0.66,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-04-15
2019,05,2019-05,0.54,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-05-15
2019,06,2019-06,0.45,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-06-15
2019,07,2019-07,0.28,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-07-15
2019,08,2019-08,0.14,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-08-15
2019,09,2019-09,0.19,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-09-15
2019,10,2019-10,0.35,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-10-15
2019,11,2019-11,0.51,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-11-15
2019,12,2019-12,0.55,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-12-15
2020,01,2020-01,0.5,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-01-15
2020,02,2020-02,0.48,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-02-15
2020,03,2020-03,0.4,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-03-15
2020,04,2020-04,0.19,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-04-15
2020,05,2020-05,-0.08,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-05-15
2020,06,2020-06,-0.3,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-06-15
2020,07,2020-07,-0.41,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-07-15
2020,08,2020-08,-0.57,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-08-15
2020,09,2020-09,-0.89,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-09-15
2020,10,2020-10,-1.17,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-10-15
2020,11,2020-11,-1.27,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-11-15
2020,12,2020-12,-1.19,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-12-15
2021,01,2021-01,-1.05,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-01-15
2021,02,2021-02,-0.93,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-02-15
2021,03,2021-03,-0.84,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-03-15
2021,04,2021-04,-0.66,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-04-15
2021,05,2021-05,-0.48,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-05-15
2021,06,2021-06,-0.38,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-06-15
2021,07,2021-07,-0.4,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-07-15
2021,08,2021-08,-0.49,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-08-15
2021,09,2021-09,-0.67,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-09-15
2021,10,2021-10,-0.81,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-10-15
2021,11,2021-11,-0.98,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-11-15
2021,12,2021-12,-0.98,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-12-15
2022,01,2022-01,-0.97,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-01-15
2022,02,2022-02,-0.93,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-02-15
2022,03,2022-03,-0.99,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-03-15
2022,04,2022-04,-1.06,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-04-15
2022,05,2022-05,-0.99,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-05-15
2022,06,2022-06,-0.85,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-06-15
2022,07,2022-07,-0.81,NA,NA,NA,ONI,Monthly Oceanic Nino Index,NA,NA,NA,1,-07-15
