time,month,time,index,SE,SElo,SEup,metric,timeseries,lat,lon,depth,order,year
2000,07,2000-07,232.0018310546875,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-07-15
2000,08,2000-08,268.43359375,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-08-15
2000,09,2000-09,117.61927032470705,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-09-15
2000,10,2000-10,91.388946533203125,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-10-15
2000,11,2000-11,37.789649963378906,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-11-15
2000,12,2000-12,-7.1741838455200195,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-12-15
2001,01,2001-01,-47.04009246826172,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-01-15
2001,02,2001-02,-54.071815490722656,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-02-15
2001,03,2001-03,145.53726196289062,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-03-15
2001,04,2001-04,131.02767944335938,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-04-15
2001,05,2001-05,312.8923645019531,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-05-15
2001,06,2001-06,336.9275817871094,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-06-15
2001,07,2001-07,298.5313415527344,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-07-15
2001,08,2001-08,208.1692352294922,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-08-15
2001,09,2001-09,115.47261810302734,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-09-15
2001,10,2001-10,116.94743347167967,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-10-15
2001,11,2001-11,-55.88177490234375,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-11-15
2001,12,2001-12,-42.88132858276367,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-12-15
2002,01,2002-01,-35.647281646728516,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-01-15
2002,02,2002-02,-0.5093268156051636,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-02-15
2002,03,2002-03,88.87084197998047,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-03-15
2002,04,2002-04,159.56259155273438,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-04-15
2002,05,2002-05,263.72076416015625,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-05-15
2002,06,2002-06,448.8211364746094,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-06-15
2002,07,2002-07,213.17100524902344,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-07-15
2002,08,2002-08,201.85414123535156,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-08-15
2002,09,2002-09,86.10503387451172,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-09-15
2002,10,2002-10,139.12579345703125,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-10-15
2002,11,2002-11,-38.95122146606445,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-11-15
2002,12,2002-12,-280.4600524902344,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-12-15
2003,01,2003-01,-117.20619201660156,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-01-15
2003,02,2003-02,62.898075103759766,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-02-15
2003,03,2003-03,-13.982999801635742,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-03-15
2003,04,2003-04,-1.0366345643997192,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-04-15
2003,05,2003-05,266.36114501953125,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-05-15
2003,06,2003-06,346.56488037109375,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-06-15
2003,07,2003-07,283.02691650390625,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-07-15
2003,08,2003-08,156.18772888183594,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-08-15
2003,09,2003-09,165.37437438964844,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-09-15
2003,10,2003-10,55.23872375488281,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-10-15
2003,11,2003-11,-46.24098587036133,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-11-15
2003,12,2003-12,-112.88435363769533,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-12-15
2004,01,2004-01,-81.50011444091797,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-01-15
2004,02,2004-02,-97.08074951171876,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-02-15
2004,03,2004-03,109.6707000732422,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-03-15
2004,04,2004-04,72.01599884033203,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-04-15
2004,05,2004-05,86.11213684082031,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-05-15
2004,06,2004-06,188.23077392578125,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-06-15
2004,07,2004-07,99.760009765625,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-07-15
2004,08,2004-08,72.9483642578125,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-08-15
2004,09,2004-09,129.22584533691406,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-09-15
2004,10,2004-10,40.23519134521485,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-10-15
2004,11,2004-11,98.190460205078125,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-11-15
2004,12,2004-12,3.99062442779541,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-12-15
2005,01,2005-01,-45.532958984375,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-01-15
2005,02,2005-02,0.8504049181938171,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-02-15
2005,03,2005-03,15.662176132202148,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-03-15
2005,04,2005-04,87.97041320800781,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-04-15
2005,05,2005-05,74.552276611328125,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-05-15
2005,06,2005-06,197.1364593505859,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-06-15
2005,07,2005-07,158.1157989501953,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-07-15
2005,08,2005-08,131.41612243652344,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-08-15
2005,09,2005-09,121.8350830078125,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-09-15
2005,10,2005-10,69.22364044189453,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-10-15
2005,11,2005-11,38.95107650756836,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-11-15
2005,12,2005-12,-141.18441772460938,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-12-15
2006,01,2006-01,-18.25322151184082,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-01-15
2006,02,2006-02,43.243804931640625,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-02-15
2006,03,2006-03,-35.838890075683594,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-03-15
2006,04,2006-04,77.864501953125,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-04-15
2006,05,2006-05,187.23165893554688,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-05-15
2006,06,2006-06,192.41287231445312,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-06-15
2006,07,2006-07,186.05679321289065,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-07-15
2006,08,2006-08,187.2537078857422,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-08-15
2006,09,2006-09,157.43482971191406,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-09-15
2006,10,2006-10,97.25647735595705,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-10-15
2006,11,2006-11,15.585101127624512,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-11-15
2006,12,2006-12,-14.132713317871094,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-12-15
2007,01,2007-01,90.21466827392578,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-01-15
2007,02,2007-02,29.023988723754883,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-02-15
2007,03,2007-03,115.90495300292967,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-03-15
2007,04,2007-04,132.01918029785156,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-04-15
2007,05,2007-05,185.35272216796875,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-05-15
2007,06,2007-06,209.1233062744141,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-06-15
2007,07,2007-07,148.40231323242188,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-07-15
2007,08,2007-08,120.0856475830078,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-08-15
2007,09,2007-09,91.81160736083984,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-09-15
2007,10,2007-10,57.405670166015625,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-10-15
2007,11,2007-11,63.5585823059082,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-11-15
2007,12,2007-12,-21.73868751525879,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-12-15
2008,01,2008-01,-38.70290756225586,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-01-15
2008,02,2008-02,16.42877769470215,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-02-15
2008,03,2008-03,115.77523803710938,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-03-15
2008,04,2008-04,130.23472595214844,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-04-15
2008,05,2008-05,273.54827880859375,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-05-15
2008,06,2008-06,288.12103271484375,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-06-15
2008,07,2008-07,167.32080078125,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-07-15
2008,08,2008-08,182.98068237304688,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-08-15
2008,09,2008-09,105.71121978759766,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-09-15
2008,10,2008-10,113.23434448242188,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-10-15
2008,11,2008-11,13.065929412841797,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-11-15
2008,12,2008-12,30.427370071411133,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-12-15
2009,01,2009-01,52.422420501708984,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-01-15
2009,02,2009-02,-68.77904510498047,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-02-15
2009,03,2009-03,109.94660949707033,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-03-15
2009,04,2009-04,170.71621704101562,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-04-15
2009,05,2009-05,190.23353576660156,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-05-15
2009,06,2009-06,171.95530700683594,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-06-15
2009,07,2009-07,146.65101623535156,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-07-15
2009,08,2009-08,133.40579223632812,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-08-15
2009,09,2009-09,103.95531463623048,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-09-15
2009,10,2009-10,76.37200164794922,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-10-15
2009,11,2009-11,35.08169937133789,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-11-15
2009,12,2009-12,-39.74856948852539,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-12-15
2010,01,2010-01,-183.2975616455078,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-01-15
2010,02,2010-02,-81.43720245361328,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-02-15
2010,03,2010-03,33.354942321777344,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-03-15
2010,04,2010-04,97.39655303955078,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-04-15
2010,05,2010-05,127.52693176269533,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-05-15
2010,06,2010-06,280.1967468261719,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-06-15
2010,07,2010-07,195.8654327392578,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-07-15
2010,08,2010-08,155.43455505371094,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-08-15
2010,09,2010-09,110.8306655883789,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-09-15
2010,10,2010-10,57.47471618652344,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-10-15
2010,11,2010-11,64.11021423339844,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-11-15
2010,12,2010-12,-108.48116302490234,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-12-15
2011,01,2011-01,35.38404846191406,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-01-15
2011,02,2011-02,54.76367950439453,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-02-15
2011,03,2011-03,-76.3669662475586,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-03-15
2011,04,2011-04,114.29450988769533,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-04-15
2011,05,2011-05,131.2311553955078,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-05-15
2011,06,2011-06,249.7771453857422,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-06-15
2011,07,2011-07,220.30487060546875,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-07-15
2011,08,2011-08,197.7240295410156,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-08-15
2011,09,2011-09,119.92957305908205,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-09-15
2011,10,2011-10,72.49879455566406,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-10-15
2011,11,2011-11,-10.42669677734375,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-11-15
2011,12,2011-12,91.31034088134766,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-12-15
2012,01,2012-01,-8.325765609741211,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-01-15
2012,02,2012-02,78.4905014038086,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-02-15
2012,03,2012-03,-61.80926132202149,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-03-15
2012,04,2012-04,55.05427169799805,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-04-15
2012,05,2012-05,273.272216796875,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-05-15
2012,06,2012-06,294.7062683105469,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-06-15
2012,07,2012-07,301.0382080078125,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-07-15
2012,08,2012-08,238.5426788330078,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-08-15
2012,09,2012-09,165.79249572753906,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-09-15
2012,10,2012-10,42.751834869384766,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-10-15
2012,11,2012-11,-91.43211364746094,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-11-15
2012,12,2012-12,-52.298336029052734,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-12-15
2013,01,2013-01,59.46656036376953,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-01-15
2013,02,2013-02,144.5720977783203,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-02-15
2013,03,2013-03,90.92748260498048,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-03-15
2013,04,2013-04,279.8581237792969,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-04-15
2013,05,2013-05,183.9127960205078,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-05-15
2013,06,2013-06,265.8537292480469,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-06-15
2013,07,2013-07,288.5924377441406,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-07-15
2013,08,2013-08,113.23495483398438,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-08-15
2013,09,2013-09,86.04887390136719,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-09-15
2013,10,2013-10,132.33651733398438,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-10-15
2013,11,2013-11,63.635623931884766,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-11-15
2013,12,2013-12,104.34532165527344,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-12-15
2014,01,2014-01,31.751482009887695,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-01-15
2014,02,2014-02,-31.35583877563477,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-02-15
2014,03,2014-03,58.344696044921875,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-03-15
2014,04,2014-04,106.12667083740234,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-04-15
2014,05,2014-05,196.98292541503903,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-05-15
2014,06,2014-06,387.6814270019531,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-06-15
2014,07,2014-07,220.61557006835935,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-07-15
2014,08,2014-08,182.79586791992188,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-08-15
2014,09,2014-09,94.305023193359375,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-09-15
2014,10,2014-10,8.367395401000977,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-10-15
2014,11,2014-11,-4.132200717926025,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-11-15
2014,12,2014-12,-86.60223388671875,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-12-15
2015,01,2015-01,24.249963760375977,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-01-15
2015,02,2015-02,-58.97129440307617,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-02-15
2015,03,2015-03,76.1592788696289,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-03-15
2015,04,2015-04,173.31179809570312,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-04-15
2015,05,2015-05,200.4046630859375,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-05-15
2015,06,2015-06,243.179931640625,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-06-15
2015,07,2015-07,129.45326232910156,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-07-15
2015,08,2015-08,94.267486572265625,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-08-15
2015,09,2015-09,137.58718872070312,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-09-15
2015,10,2015-10,78.34820556640625,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-10-15
2015,11,2015-11,52.05745315551758,NA,NA,NA,UI (m^3/s/100 m coastline),Monthly Upwelling Index (39 °N),39,-125,NA,2,-11-15
