time,index,timeseries,metric
2021-01-15T00:00:00Z,-0.567,45N,"m^2 s^(-1)"
2021-02-15T00:00:00Z,0.492,33N,"m^2 s^(-1)"
2021-02-15T00:00:00Z,1.157,39N,"m^2 s^(-1)"
2021-02-15T00:00:00Z,-0.076,45N,"m^2 s^(-1)"
2021-03-15T00:00:00Z,0.556,33N,"m^2 s^(-1)"
2021-03-15T00:00:00Z,1.018,39N,"m^2 s^(-1)"
2021-03-15T00:00:00Z,-0.158,45N,"m^2 s^(-1)"
2021-04-15T00:00:00Z,0.54,33N,"m^2 s^(-1)"
2021-04-15T00:00:00Z,1.584,39N,"m^2 s^(-1)"
2021-04-15T00:00:00Z,0.381,45N,"m^2 s^(-1)"
2021-05-15T00:00:00Z,0.609,33N,"m^2 s^(-1)"
2021-05-15T00:00:00Z,2.324,39N,"m^2 s^(-1)"
2021-05-15T00:00:00Z,0.375,45N,"m^2 s^(-1)"
2021-06-15T00:00:00Z,0.448,33N,"m^2 s^(-1)"
2021-06-15T00:00:00Z,1.152,39N,"m^2 s^(-1)"
2021-06-15T00:00:00Z,0.228,45N,"m^2 s^(-1)"
2021-07-15T00:00:00Z,0.357,33N,"m^2 s^(-1)"
2021-07-15T00:00:00Z,1.858,39N,"m^2 s^(-1)"
2021-07-15T00:00:00Z,0.74,45N,"m^2 s^(-1)"
2021-08-15T00:00:00Z,0.296,33N,"m^2 s^(-1)"
2021-08-15T00:00:00Z,1.379,39N,"m^2 s^(-1)"
2021-08-15T00:00:00Z,0.444,45N,"m^2 s^(-1)"
2021-09-15T00:00:00Z,0.233,33N,"m^2 s^(-1)"
2021-09-15T00:00:00Z,0.837,39N,"m^2 s^(-1)"
2021-09-15T00:00:00Z,0.188,45N,"m^2 s^(-1)"
2021-10-15T00:00:00Z,0.348,33N,"m^2 s^(-1)"
2021-10-15T00:00:00Z,0.416,39N,"m^2 s^(-1)"
2021-10-15T00:00:00Z,-0.46,45N,"m^2 s^(-1)"
2021-11-15T00:00:00Z,0.166,33N,"m^2 s^(-1)"
2021-11-15T00:00:00Z,0.201,39N,"m^2 s^(-1)"
2021-11-15T00:00:00Z,-0.331,45N,"m^2 s^(-1)"
2021-12-15T00:00:00Z,0.137,33N,"m^2 s^(-1)"
2021-12-15T00:00:00Z,-0.1,39N,"m^2 s^(-1)"
2021-12-15T00:00:00Z,-0.179,45N,"m^2 s^(-1)"
2022-01-15T00:00:00Z,0.071,33N,"m^2 s^(-1)"
2022-01-15T00:00:00Z,-0.011,39N,"m^2 s^(-1)"
2022-01-15T00:00:00Z,-0.287,45N,"m^2 s^(-1)"
2022-02-15T00:00:00Z,0.282,33N,"m^2 s^(-1)"
2022-02-15T00:00:00Z,0.916,39N,"m^2 s^(-1)"
2022-02-15T00:00:00Z,0.162,45N,"m^2 s^(-1)"
2022-03-15T00:00:00Z,0.454,33N,"m^2 s^(-1)"
2022-03-15T00:00:00Z,0.817,39N,"m^2 s^(-1)"
2022-03-15T00:00:00Z,-0.082,45N,"m^2 s^(-1)"
2022-04-15T00:00:00Z,0.71,33N,"m^2 s^(-1)"
2022-04-15T00:00:00Z,1.411,39N,"m^2 s^(-1)"
2022-04-15T00:00:00Z,-0.098,45N,"m^2 s^(-1)"
2022-05-15T00:00:00Z,0.618,33N,"m^2 s^(-1)"
2022-05-15T00:00:00Z,1.847,39N,"m^2 s^(-1)"
2022-05-15T00:00:00Z,-0.001,45N,"m^2 s^(-1)"
2022-06-15T00:00:00Z,0.316,33N,"m^2 s^(-1)"
2022-06-15T00:00:00Z,1.278,39N,"m^2 s^(-1)"
2022-06-15T00:00:00Z,0.1,45N,"m^2 s^(-1)"
2022-07-15T00:00:00Z,0.469,33N,"m^2 s^(-1)"
2022-07-15T00:00:00Z,1.056,39N,"m^2 s^(-1)"
2022-07-15T00:00:00Z,0.509,45N,"m^2 s^(-1)"
2022-08-15T00:00:00Z,0.343,33N,"m^2 s^(-1)"
2022-08-15T00:00:00Z,1.172,39N,"m^2 s^(-1)"
2022-08-15T00:00:00Z,0.212,45N,"m^2 s^(-1)"
2022-09-15T00:00:00Z,0.332,33N,"m^2 s^(-1)"
2022-09-15T00:00:00Z,0.735,39N,"m^2 s^(-1)"
2022-09-15T00:00:00Z,0.181,45N,"m^2 s^(-1)"
2022-10-15T00:00:00Z,0.196,33N,"m^2 s^(-1)"
2022-10-15T00:00:00Z,0.764,39N,"m^2 s^(-1)"
2022-10-15T00:00:00Z,0.214,45N,"m^2 s^(-1)"
2022-11-15T00:00:00Z,0.291,33N,"m^2 s^(-1)"
2022-11-15T00:00:00Z,0.334,39N,"m^2 s^(-1)"
2022-11-15T00:00:00Z,-0.126,45N,"m^2 s^(-1)"
2022-12-15T00:00:00Z,0.157,33N,"m^2 s^(-1)"
2022-12-15T00:00:00Z,-0.174,39N,"m^2 s^(-1)"
2022-12-15T00:00:00Z,-0.594,45N,"m^2 s^(-1)"
2023-01-15T00:00:00Z,0.129,33N,"m^2 s^(-1)"
2023-01-15T00:00:00Z,-0.164,39N,"m^2 s^(-1)"
2023-01-15T00:00:00Z,-0.486,45N,"m^2 s^(-1)"
2023-02-15T00:00:00Z,0.32,33N,"m^2 s^(-1)"
2023-02-15T00:00:00Z,0.783,39N,"m^2 s^(-1)"
2023-02-15T00:00:00Z,0.066,45N,"m^2 s^(-1)"
2023-03-15T00:00:00Z,0.451,33N,"m^2 s^(-1)"
2023-03-15T00:00:00Z,0.247,39N,"m^2 s^(-1)"
2023-03-15T00:00:00Z,-0.066,45N,"m^2 s^(-1)"
2023-04-15T00:00:00Z,0.746,33N,"m^2 s^(-1)"
2023-04-15T00:00:00Z,0.829,39N,"m^2 s^(-1)"
2023-04-15T00:00:00Z,-0.226,45N,"m^2 s^(-1)"
2023-05-15T00:00:00Z,0.44,33N,"m^2 s^(-1)"
2023-05-15T00:00:00Z,1.075,39N,"m^2 s^(-1)"
2023-05-15T00:00:00Z,0.398,45N,"m^2 s^(-1)"
2023-06-15T00:00:00Z,0.522,33N,"m^2 s^(-1)"
2023-06-15T00:00:00Z,1.41,39N,"m^2 s^(-1)"
2023-06-15T00:00:00Z,0.553,45N,"m^2 s^(-1)"
2023-07-15T00:00:00Z,0.353,33N,"m^2 s^(-1)"
2023-07-15T00:00:00Z,1.571,39N,"m^2 s^(-1)"
2023-07-15T00:00:00Z,0.355,45N,"m^2 s^(-1)"
2023-08-15T00:00:00Z,0.401,33N,"m^2 s^(-1)"
2023-08-15T00:00:00Z,1.095,39N,"m^2 s^(-1)"
2023-08-15T00:00:00Z,0.421,45N,"m^2 s^(-1)"
2023-09-15T00:00:00Z,0.43,33N,"m^2 s^(-1)"
2023-09-15T00:00:00Z,0.888,39N,"m^2 s^(-1)"
2023-09-15T00:00:00Z,-0.126,45N,"m^2 s^(-1)"
2023-10-15T00:00:00Z,0.498,33N,"m^2 s^(-1)"
2023-10-15T00:00:00Z,0.611,39N,"m^2 s^(-1)"
2023-10-15T00:00:00Z,-0.006,45N,"m^2 s^(-1)"
2023-11-15T00:00:00Z,0.139,33N,"m^2 s^(-1)"
2023-11-15T00:00:00Z,-0.026,39N,"m^2 s^(-1)"
2023-11-15T00:00:00Z,-0.094,45N,"m^2 s^(-1)"
2023-12-15T00:00:00Z,0.087,33N,"m^2 s^(-1)"
2023-12-15T00:00:00Z,-0.344,39N,"m^2 s^(-1)"
2023-12-15T00:00:00Z,-0.482,45N,"m^2 s^(-1)"
2024-01-15T00:00:00Z,0.357,33N,"m^2 s^(-1)"
2024-01-15T00:00:00Z,-0.221,39N,"m^2 s^(-1)"
2024-01-15T00:00:00Z,-0.44,45N,"m^2 s^(-1)"
2024-02-15T00:00:00Z,0.174,33N,"m^2 s^(-1)"
2024-02-15T00:00:00Z,-0.022,39N,"m^2 s^(-1)"
2024-02-15T00:00:00Z,-0.131,45N,"m^2 s^(-1)"
2024-03-15T00:00:00Z,0.508,33N,"m^2 s^(-1)"
2024-03-15T00:00:00Z,0.259,39N,"m^2 s^(-1)"
2024-03-15T00:00:00Z,-0.314,45N,"m^2 s^(-1)"
2024-04-15T00:00:00Z,0.513,33N,"m^2 s^(-1)"
2024-04-15T00:00:00Z,0.993,39N,"m^2 s^(-1)"
2024-04-15T00:00:00Z,0.27,45N,"m^2 s^(-1)"
2024-05-15T00:00:00Z,0.511,33N,"m^2 s^(-1)"
2024-05-15T00:00:00Z,1.895,39N,"m^2 s^(-1)"
2024-05-15T00:00:00Z,0.428,45N,"m^2 s^(-1)"
2024-06-15T00:00:00Z,0.366,33N,"m^2 s^(-1)"
2024-06-15T00:00:00Z,1.843,39N,"m^2 s^(-1)"
2024-06-15T00:00:00Z,0.314,45N,"m^2 s^(-1)"
2024-07-15T00:00:00Z,0.423,33N,"m^2 s^(-1)"
2024-07-15T00:00:00Z,1.117,39N,"m^2 s^(-1)"
2024-07-15T00:00:00Z,0.529,45N,"m^2 s^(-1)"
2024-08-15T00:00:00Z,0.392,33N,"m^2 s^(-1)"
2024-08-15T00:00:00Z,0.868,39N,"m^2 s^(-1)"
2024-08-15T00:00:00Z,0.226,45N,"m^2 s^(-1)"
2024-09-15T00:00:00Z,0.425,33N,"m^2 s^(-1)"
2024-09-15T00:00:00Z,1.021,39N,"m^2 s^(-1)"
2024-09-15T00:00:00Z,0.276,45N,"m^2 s^(-1)"
2024-10-15T00:00:00Z,0.301,33N,"m^2 s^(-1)"
2024-10-15T00:00:00Z,0.689,39N,"m^2 s^(-1)"
2024-10-15T00:00:00Z,-0.026,45N,"m^2 s^(-1)"
2024-11-15T00:00:00Z,0.39,33N,"m^2 s^(-1)"
2024-11-15T00:00:00Z,0.248,39N,"m^2 s^(-1)"
2024-11-15T00:00:00Z,-0.728,45N,"m^2 s^(-1)"
2024-12-15T00:00:00Z,0.19,33N,"m^2 s^(-1)"
2024-12-15T00:00:00Z,-0.121,39N,"m^2 s^(-1)"
2024-12-15T00:00:00Z,-1.132,45N,"m^2 s^(-1)"
2025-01-15T00:00:00Z,0.14,33N,"m^2 s^(-1)"
2025-01-15T00:00:00Z,0.351,39N,"m^2 s^(-1)"
2025-01-15T00:00:00Z,0.0,45N,"m^2 s^(-1)"
2025-02-15T00:00:00Z,0.17,33N,"m^2 s^(-1)"
2025-02-15T00:00:00Z,0.295,39N,"m^2 s^(-1)"
2025-02-15T00:00:00Z,-0.519,45N,"m^2 s^(-1)"
2025-03-15T00:00:00Z,0.487,33N,"m^2 s^(-1)"
2025-03-15T00:00:00Z,0.146,39N,"m^2 s^(-1)"
2025-03-15T00:00:00Z,-0.526,45N,"m^2 s^(-1)"
