port_geo_id2,city,state,Engagement,Reliance,year,Engagement_Rank,Reliance_Rank
646870,MENLO PARK,CA,-0.4286493552632198,-0.3064350237449987,2019,Low,Low
5345005,MERCER ISLAND,WA,-0.4286493552632198,-0.3064350237449987,2019,Low,Low
647710,MILL VALLEY,CA,-0.289839371476747,-0.2703999816452255,2019,Low,Low
5346020,MILTON,WA,-0.4286493552632198,-0.3064350237449987,2019,Low,Low
648060,MIRANDA,CA,-0.4286493552632198,-0.3064350237449987,2019,Low,Low
648186,MISSION HILLS,CA,-0.4286493552632198,-0.3064350237449987,2019,Low,Low
648256,MISSION VIEJO,CA,-0.4286493552632198,-0.3064350237449987,2019,Low,Low
5346405,MOCLIPS,WA,-0.4286493552632198,-0.3064350237449987,2019,Low,Low
648914,MONTEREY PARK,CA,0.03654358592602536,-0.2774690591632686,2019,Medium,Low
648872,MONTEREY,CA,0.7533112328490399,-0.04909460064951648,2019,Medium High,Low
649362,MORRO BAY,CA,0.3654756927394591,0.029559666870962828,2019,Medium,Medium
649446,MOSS BEACH,CA,-0.4286493552632198,-0.3064350237449987,2019,Low,Low
649488,MOSS LANDING,CA,-0.4286493552632198,-0.3064350237449987,2019,Low,Low
5347560,MOUNT VERNON,WA,-0.14598724304527694,-0.25985960778112793,2019,Low,Low
649670,MOUNTAIN VIEW,CA,-0.4286493552632198,-0.3064350237449987,2019,Low,Low
649950,MUIR BEACH,CA,-0.4286493552632198,-0.3064350237449987,2019,Low,Low
5347735,MUKILTEO,WA,-0.3823793606677288,-0.2983675610326854,2019,Low,Low
650258,NAPA,CA,-0.14598724304527694,-0.2858043421107,2019,Low,Low
5348015,NASELLE,WA,-0.4286493552632198,-0.3064350237449987,2019,Low,Low
650398,NATIONAL CITY,CA,-0.289839371476747,-0.297986501088469,2019,Low,Low
5348295,NEAH BAY,WA,-0.14598724304527694,1.2487132313079463,2019,Low,High
4151700,NEHALEM,OR,-0.05848939849929227,3.572491949323549,2019,Low,High
4152050,NETARTS,OR,-0.4286493552632198,-0.3064350237449987,2019,Low,Low
650916,NEWARK,CA,-0.4286493552632198,-0.3064350237449987,2019,Low,Low
651182,NEWPORT BEACH,CA,2.371870350900707,-0.09013373470539701,2019,High,Low
4152450,NEWPORT,OR,0.6456448097230663,0.18187847827509446,2019,Medium High,Medium
651280,NICASIO,CA,-0.4286493552632198,-0.3064350237449987,2019,Low,Low
651476,NIPOMO,CA,-0.4286493552632198,-0.3064350237449987,2019,Low,Low
